ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
9565	snake	KCYBuu2	yùə̀ŋ / kə́yúə́ŋtə́	j u.¹/u ə.¹/ə ŋ	6 7 7 4	AXYN	JYEN	18	18.J.C 18.Y.V 18.E.V 18.N.c	2.0 1.5 1.3 0.8	ju.¹/uə.¹/əŋ	0	9022	3625	- - j u.¹/u ə.¹/ə - ŋ
9566	snake	KHKFang12	jūə̄ / júə́[1]	j u.³/u ə.³/ə	6 7 7	AXZ	JYE	23	23.J.C 23.Y.V 23.E.V	2.0 1.5 0.8	ju.³/uə.³/ə	0	9022	3625	- - j u.³/u ə.³/ə - -
9567	snake	DPNFang13	fə̀júə́ / mə̀júə́	f ə.¹/ə j u.¹/u ə.⁵/ə	3 7 6 7 7	AXBYZ	BEJYE	10	10.B.C 10.E.V 10.J.C 10.Y.V 10.E.V	2.0 1.5 1.75 1.3 0.8	fə.¹/əju.¹/uə.⁵/ə	0	9022	3625	f ə.¹/ə j u.¹/u ə.⁵/ə - -
9568	snake	KDVFang1	yūə̄ / yúə́	j u.³/u ə.³/ə	6 7 7	AXZ	JYE	20	20.J.C 20.Y.V 20.E.V	2.0 1.5 0.8	ju.³/uə.³/ə	0	9022	3625	- - j u.³/u ə.³/ə - -
9569	snake	KJSFang2	yūə̄ / yúə́	j u.³/u ə.³/ə	6 7 7	AXZ	JYE	24	24.J.C 24.Y.V 24.E.V	2.0 1.5 0.8	ju.³/uə.³/ə	0	9022	3625	- - j u.³/u ə.³/ə - -
9570	snake	JGYKoshin3	ʒũ̀ã̀ / ʒṹã́	ʒ ũ.¹/ũ ã.¹/ã	3 7 7	AXZ	SYA	15	15.S.C 15.Y.V 15.A.V	2.0 1.5 0.8	ʒũ.¹/ũã.¹/ã	0	9017	3626	- ʒ ũ.¹/ũ ã.¹/ã
9571	snake	TELKoshin4	ʒũ̄ã̄ / ʒṹã́	ʒ ũ.³/ũ ã.³/ã	3 7 7	AXZ	SYA	50	50.S.C 50.Y.V 50.A.V	2.0 1.5 0.8	ʒũ.³/ũã.³/ã	0	9017	3626	- ʒ ũ.³/ũ ã.³/ã
9572	snake	MRYKoshin2	dʒṹã̄ / ø	dʒ ũ.⁵/ũ ã.³/ã	1 7 7	AXZ	TYA	30	30.T.C 30.Y.V 30.A.V	2.0 1.5 0.8	dʒũ.⁵/ũã.³/ã	0	9013	3626	dʒ - ũ.⁵/ũ ã.³/ã
9573	snake	KCSKung3	zə̀ / sə̀zə̂	z ə.¹/ə	3 7	AX	SE	17	17.S.C 17.E.V	2.0 1.5	zə.¹/ə	0	9017	3626	- z ə.¹/ə -
9574	snake	NJSKung4	zə̀ / sə́zə᷇ː	z ə.¹/ə	3 7	AX	SE	41	41.S.C 41.E.V	2.0 1.5	zə.¹/ə	0	9017	3626	- z ə.¹/ə -
9575	snake	ZKGKung1	zœ̀~zə̀ / sə́zə᷇ː	z œ.¹/œ	3 7	AX	SU	53	53.S.C 53.U.V	2.0 1.5	zœ.¹/œ	0	9017	3626	- z œ.¹/œ -
9576	snake	BNMKung2	zːə̀ / sə̄zːə᷇ː	zː ə.¹/ə	3 7	AX	SE	7	7.S.C 7.E.V	2.0 1.5	zːə.¹/ə	0	9017	3626	- zː ə.¹/ə -
9577	snake	NMNMundabli3	yɒ̌ŋ / yɒ̌ŋ	j ɒ.¹⁵/ɒ ŋ	6 7 4	AXN	JON	43	43.J.C 43.O.V 43.N.c	2.0 1.5 0.8	jɒ.¹⁵/ɒŋ	0	9022	3625	- - j - ɒ.¹⁵/ɒ - ŋ
9578	snake	CENMundabli2	yɔ̌ɦŋ / yɔ́ɦŋ	j ɔ.¹⁵/ɔ ɦ ŋ	6 7 3 4	AXBC	JUHN	8	8.J.C 8.U.V 8.H.C 8.N.C	2.0 1.5 1.75 1.5	jɔ.¹⁵/ɔɦŋ	0	9022	3625	- - j - ɔ.¹⁵/ɔ ɦ ŋ
9579	snake	LFNMundabli1	yɔ̌ŋ ~ yɔ̌ŋ / yɔ́ŋyœ̄ ~ yɔ́ŋ	j ɔ.¹⁵/ɔ ŋ	6 7 4	AXN	JUN	26	26.J.C 26.U.V 26.N.c	2.0 1.5 0.8	jɔ.¹⁵/ɔŋ	0	9022	3625	- - j - ɔ.¹⁵/ɔ - ŋ
9580	snake	NINMundabli4	yɔ̌ŋ / yɔ́ŋyə̄	j ɔ.¹⁵/ɔ ŋ	6 7 4	AXN	JUN	39	39.J.C 39.U.V 39.N.c	2.0 1.5 0.8	jɔ.¹⁵/ɔŋ	0	9022	3625	- - j - ɔ.¹⁵/ɔ - ŋ
9581	snake	NGTMunken3	ɪ̀ʒʊ́~ɪ̀dʒʊ́ / ɪ́ʒʊ́~kɪ̀dʒʊ́lə́	ɪ.¹/ɪ ʒ ʊ.⁵/ʊ	7 3 7	XBZ	ISY	38	38.I.V 38.S.C 38.Y.V	1.5 1.75 0.8	ɪ.¹/ɪʒʊ.⁵/ʊ	0	9017	3624	ɪ.¹/ɪ ʒ ʊ.⁵/ʊ -
9582	snake	NUNMunken4	ɪ̀dʒʊ́ / kídʒʊ́lə̄	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ	7 1 7	XBZ	ITY	47	47.I.V 47.T.C 47.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊ.⁵/ʊ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ -
9583	snake	NEAMunken1	ɪ̀dʒú / kɪ́dʒúlə́	ɪ.¹/ɪ dʒ u.¹/u	7 1 7	XBZ	ITY	35	35.I.V 35.T.C 35.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒu.¹/u	0	9013	3624	ɪ.¹/ɪ dʒ u.¹/u -
9584	snake	TNTMunken2	ɪ̀dʒú ~ ìdʒú / kìdʒúlə́~ ídʒú	ɪ.¹/ɪ dʒ u.¹/u	7 1 7	XBZ	ITY	51	51.I.V 51.T.C 51.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒu.¹/u	0	9013	3624	ɪ.¹/ɪ dʒ u.¹/u -
9585	snake	MCANgun3	ɪ̀dʒʊ̌ː / ǹ̩dʒʊ́fə́	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː	7 1 7	XBZ	ITY	27	27.I.V 27.T.C 27.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊː.¹⁵/ʊː	0	9013	3624	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː -
9586	snake	KBMNgun4	ɪ̀dʒʊ́ / mʊ̀ⁿdʒʊ́~kə̀dʒʊ́	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ	7 1 7	XBZ	ITY	16	16.I.V 16.T.C 16.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊ.⁵/ʊ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ -
9587	snake	WCANgun1	ɪ̀dʒú / kə́dʒúː	ɪ.¹/ɪ dʒ u.¹/u	7 1 7	XBZ	ITY	52	52.I.V 52.T.C 52.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒu.¹/u	0	9013	3624	ɪ.¹/ɪ dʒ u.¹/u -
9588	snake	AOMNgun2	ɪ̀dʒʊ́ / mɨ̀ndʒʊ́ːfɨ́	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ	7 1 7	XBZ	ITY	3	3.I.V 3.T.C 3.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊ.⁵/ʊ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ -
9589	snake	APBMumfu1	yùɔ́ŋ / yúɔ́ŋyə́	j u.¹/u ɔ.⁵/ɔ ŋ	6 7 7 4	AXYN	JYUN	4	4.J.C 4.Y.V 4.U.V 4.N.c	2.0 1.5 1.3 0.8	ju.¹/uɔ.⁵/ɔŋ	0	9022	3625	- - j u.¹/u ɔ.⁵/ɔ - ŋ
9590	snake	DNMMumfu2	yɔ̌ŋŋ̄ / yɔ́ŋyə́	j ɔ.¹⁵/ɔ ŋ ŋ.³/ŋ	6 7 4 4	AXLN	JUNN	9	9.J.C 9.U.V 9.N.c 9.N.c	2.0 1.5 1.1 0.8	jɔ.¹⁵/ɔŋŋ.³/ŋ	0	9022	3625	- - j - ɔ.¹⁵/ɔ ŋ ŋ.³/ŋ
9591	snake	BKBMashi2	dzʊ̌ː / dzʊ́	d z ʊː.¹⁵/ʊː	1 3 7	ACX	TSY	6	6.T.C 6.S.C 6.Y.V	2.0 1.5 1.5	dzʊː.¹⁵/ʊː	0	9017	3626	d z ʊː.¹⁵/ʊː -
9592	snake	KFKMashi1	dzʊ̌~dzʊ̌nə́mnéyə́ / dzʊ́ŋ~dzʊ́nə́mnə́yə́	d z ʊ.¹⁵/ʊ	1 3 7	ACX	TSY	22	22.T.C 22.S.C 22.Y.V	2.0 1.5 1.5	dzʊ.¹⁵/ʊ	1	9017	3626	d z ʊ.¹⁵/ʊ -
9593	snake	ABSMissong1	ìdʒʊ̌ŋ / kídʒʊ́ŋnə́	i.¹/i dʒ ʊ.¹⁵/ʊ ŋ	7 1 7 4	XBYN	ITYN	1	1.I.V 1.T.C 1.Y.V 1.N.c	1.5 1.75 1.3 0.8	i.¹/idʒʊ.¹⁵/ʊŋ	0	9013	3624	i.¹/i dʒ ʊ.¹⁵/ʊ ŋ
9594	snake	AGAMissong2	ɪ̀dʒʊ̌ːŋ / ɪ̀dʒʊ̌ːŋyī~kɪ̀dʒʊ́ŋnə̀	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː ŋ	7 1 7 4	XBYN	ITYN	2	2.I.V 2.T.C 2.Y.V 2.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒʊː.¹⁵/ʊːŋ	0	9013	3624	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː ŋ
15021	snake	NCCMumfu4	jɔ̀ŋ / jɔ́ŋ	j ɔ.¹/ɔ ŋ	6 7 4	AXN	JUN	32	32.J.C 32.U.V 32.N.c	2.0 1.5 0.8	jɔ.¹/ɔŋ	0	9022	3625	- - j - ɔ.¹/ɔ - ŋ
15022	snake	MEAMumfu3	jɔ̀ŋ / jɔ́ŋ	j ɔ.¹/ɔ ŋ	6 7 4	AXN	JUN	28	28.J.C 28.U.V 28.N.c	2.0 1.5 0.8	jɔ.¹/ɔŋ	0	9022	3625	- - j - ɔ.¹/ɔ - ŋ
15473	snake	NMSMissong4	ɪ̀dʒʊ̌ŋ / kídʒʊ́ŋnə́	ɪ.¹/ɪ dʒ ʊ.¹⁵/ʊ ŋ	7 1 7 4	XBYN	ITYN	44	44.I.V 44.T.C 44.Y.V 44.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒʊ.¹⁵/ʊŋ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.¹⁵/ʊ ŋ
15474	snake	NDNMissong5	ɪ̀dʒʊ̌ːŋ / kídʒʊ́ŋnə́	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː ŋ	7 1 7 4	XBYN	ITYN	34	34.I.V 34.T.C 34.Y.V 34.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒʊː.¹⁵/ʊːŋ	0	9013	3624	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː ŋ
15923	snake	BAAMashi4	dzǔː / dzúŋ	d z uː.¹⁵/uː	1 3 7	ACX	TSY	5	5.T.C 5.S.C 5.Y.V	2.0 1.5 1.5	dzuː.¹⁵/uː	1	9017	3626	d z uː.¹⁵/uː -
15924	snake	NCMMashi5	dzʊ̌ː / dzʊ́	d z ʊː.¹⁵/ʊː	1 3 7	ACX	TSY	33	33.T.C 33.S.C 33.Y.V	2.0 1.5 1.5	dzʊː.¹⁵/ʊː	1	9017	3626	d z ʊː.¹⁵/ʊː -
17490	snake	NFKBiya7	ìdʒǔ~ɪ̀dʒú / kə̀dʒʊ́lə́~kə̀dʒʊ́	i.¹/i dʒ u.⁵/u	7 1 7	XBZ	ITY	37	37.I.V 37.T.C 37.Y.V	1.5 1.75 0.8	i.¹/idʒu.⁵/u	0	9013	3624	i.¹/i dʒ u.⁵/u -
17491	snake	FBCBiya8	ɪ̀dʒʊ̌ / ɪ̀dʒʊ́	ɪ.¹/ɪ dʒ ʊ.¹⁵/ʊ	7 1 7	XBZ	ITY	13	13.I.V 13.T.C 13.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊ.¹⁵/ʊ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.¹⁵/ʊ -
17492	snake	ENBBiya1	ìdʒú / kə̀dʒúlə̄	i.¹/i dʒ u.¹/u	7 1 7	XBZ	ITY	12	12.I.V 12.T.C 12.Y.V	1.5 1.75 0.8	i.¹/idʒu.¹/u	0	9013	3624	i.¹/i dʒ u.¹/u -
17493	snake	ICNBiya2	ìdʒú / bə̀dʒú	i.¹/i dʒ u.¹/u	7 1 7	XBZ	ITY	14	14.I.V 14.T.C 14.Y.V	1.5 1.75 0.8	i.¹/idʒu.¹/u	0	9013	3624	i.¹/i dʒ u.¹/u -
18126	snake	NSFBiya5	ɪ̀ʒú / ɪ̀ʒú~kə̀ʒú	ɪ.¹/ɪ ʒ u.¹/u	7 3 7	XBZ	ISY	46	46.I.V 46.S.C 46.Y.V	1.5 1.75 0.8	ɪ.¹/ɪʒu.¹/u	0	9017	3624	ɪ.¹/ɪ ʒ u.¹/u -
18127	snake	NJNBiya6	ɪ̀dʒʊ́ / kə̀dʒʊ́lə́	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ	7 1 7	XBZ	ITY	40	40.I.V 40.T.C 40.Y.V	1.5 1.75 0.8	ɪ.¹/ɪdʒʊ.⁵/ʊ	0	9013	3624	ɪ.¹/ɪ dʒ ʊ.⁵/ʊ -
9645	snake (black)	MRYKoshin2	dʒṹ /  ǹsɔ̃̌	dʒ ũ.⁵/ũ	1 7	AX	TY	30	30.T.C 30.Y.V	2.0 1.5	dʒũ.⁵/ũ	0	9032	3629	dʒ ũ.⁵/ũ
9624	snake (dotted mboma)	MRYKoshin2	kúm / ø	k u.¹/u m	1 7 4	AXN	KYM	30	30.K.C 30.Y.V 30.M.c	2.0 1.5 0.8	ku.¹/um	0	9033	3630	k u.¹/u m
9625	snake (white, smallest)	MRYKoshin2	fə̀mòkˣɨ̃́ / ø	f ə.³/ə m o.¹/o kx ɨ̃.⁵/ɨ̃	3 7 4 7 1 7	AXBYBZ	BEMUKI	30	30.B.C 30.E.V 30.M.C 30.U.V 30.K.C 30.I.V	2.0 1.5 1.75 1.3 1.75 0.8	fə.³/əmo.¹/okxɨ̃.⁵/ɨ̃	0	9034	3631	f ə.³/ə m o.¹/o kx ɨ̃.⁵/ɨ̃
3333	sneeze	NEAMunken1	ɪ̀ʃám / ø	ɪ.¹/ɪ ʃ a.⁵/a m	7 3 7 4	XBYN	ISAM	35	35.I.V 35.S.C 35.A.V 35.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪʃa.⁵/am	0	9035	3632	ɪ.¹/ɪ ʃ a.⁵/a m
2999	snore	NMAAbar1	ɪ̀wɔ̀hɔ́ / wɔ̀fó	ɪ.¹/ɪ w ɔ.¹/ɔ h ɔ.⁵/ɔ	7 6 7 3 7	XBYBZ	IWUHU	42	42.I.V 42.W.C 42.U.V 42.H.C 42.U.V	1.5 1.75 1.3 1.75 0.8	ɪ.¹/ɪwɔ.¹/ɔhɔ.⁵/ɔ	0	9058	3638	ɪ.¹/ɪ w ɔ.¹/ɔ h ɔ.⁵/ɔ
3000	snore	NACAbar2	ìkwʊ́ŋ / kɪ́kwʊ́ŋō	i.¹/i k w ʊ.⁵/ʊ ŋ	7 1 6 7 4	XBCYN	IKWYN	31	31.I.V 31.K.C 31.W.C 31.Y.V 31.N.c	1.5 1.75 1.5 1.3 0.8	i.¹/ikwʊ.⁵/ʊŋ	0	9038	3634	i.¹/i k w ʊ.⁵/ʊ ŋ - -
3001	snore	NVIAjumbu1	kə̀kwòə̀ / bə̀kwòə̀~kwôː / bə̀kwôː	k ə.¹/ə k w o.¹/o ə.¹/ə	1 7 1 6 7 7	AXBCYZ	KEKWUE	49	49.K.C 49.E.V 49.K.C 49.W.C 49.U.V 49.E.V	2.0 1.5 1.75 1.5 1.3 0.8	kə.¹/əkwo.¹/oə.¹/ə	0	9047	3636	k ə.¹/ə k w o.¹/o ə.¹/ə
3002	snore	KMNAjumbu2	kwò / bə̀ŋkwòː	k w o.¹/o	1 6 7	ACX	KWU	25	25.K.C 25.W.C 25.U.V	2.0 1.5 1.5	kwo.¹/o	0	9047	3636	k - - w - o.¹/o
3003	snore	KEMBuu1	ŋkwɔ̃̌ːŋ / ŋ̀kwɔ̀ŋnə̀	ŋ k w ɔ̃ː.¹⁵/ɔ̃ː ŋ	4 1 6 7 4	ACCYN	NKWUN	21	21.N.C 21.K.C 21.W.C 21.U.V 21.N.c	2.0 1.5 1.5 1.3 0.8	ŋkwɔ̃ː.¹⁵/ɔ̃ːŋ	0	9047	3635	ŋ k w ɔ̃ː.¹⁵/ɔ̃ː - ŋ
3004	snore	KCYBuu2	ŋkwɔ̂ŋ / ŋkwɔ̀ŋnə̀	ŋ k w ɔ.⁵¹/ɔ ŋ	4 1 6 7 4	ACCYN	NKWUN	18	18.N.C 18.K.C 18.W.C 18.U.V 18.N.c	2.0 1.5 1.5 1.3 0.8	ŋkwɔ.⁵¹/ɔŋ	0	9047	3635	ŋ k w ɔ.⁵¹/ɔ - ŋ
3005	snore	KDVFang1	kwòə̀	k w o.¹/o ə.¹/ə	1 6 7 7	ACXZ	KWUE	20	20.K.C 20.W.C 20.U.V 20.E.V	2.0 1.5 1.5 0.8	kwo.¹/oə.¹/ə	0	9047	3636	k - - w o.¹/o ə.¹/ə
3006	snore	KJSFang2	kwòə̀	k w o.¹/o ə.¹/ə	1 6 7 7	ACXZ	KWUE	24	24.K.C 24.W.C 24.U.V 24.E.V	2.0 1.5 1.5 0.8	kwo.¹/oə.¹/ə	0	9047	3636	k - - w o.¹/o ə.¹/ə
3007	snore	MRYKoshin2	kə̀ŋkwàŋkwàŋ /  bə̀tsábə̀bʷɪ́	k ə.¹/ə ŋ k w a.¹/a ŋ k w a.¹/a ŋ	1 7 4 1 6 7 4 1 6 7 4	AXMBCYMBCYN	KENKWANKWAN	30	30.K.C 30.E.V 30.N.c 30.K.C 30.W.C 30.A.V 30.N.c 30.K.C 30.W.C 30.A.V 30.N.c	2.0 1.5 1.1 1.75 1.5 1.3 1.1 1.75 1.5 1.3 0.8	kə.¹/əŋkwa.¹/aŋkwa.¹/aŋ	0	9053	3637	k ə.¹/ə ŋ k w a.¹/a ŋ k w a.¹/a ŋ
3008	snore	ZKGKung1	kéʒyêsə̀ / úʒyêsə̀	k e.⁵/e ʒ j e.⁵¹/e s ə.¹/ə	1 7 3 6 7 3 7	AXBCYBZ	KESJESE	53	53.K.C 53.E.V 53.S.C 53.J.C 53.E.V 53.S.C 53.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	ke.⁵/eʒje.⁵¹/esə.¹/ə	0	9062	3639	k e.⁵/e ʒ j e.⁵¹/e s ə.¹/ə
3009	snore	BNMKung2	kə́kôː / sə́kôː	k ə.⁵/ə k oː.⁵¹/oː	1 7 1 7	AXBZ	KEKU	7	7.K.C 7.E.V 7.K.C 7.U.V	2.0 1.5 1.75 0.8	kə.⁵/əkoː.⁵¹/oː	0	9041	3636	k ə.⁵/ə k - - oː.⁵¹/oː
3010	snore	LFNMundabli1	ŋkwɔ̀ŋ / ŋwɔ̀ŋ	ŋ k w ɔ.¹/ɔ ŋ	4 1 6 7 4	ACCYN	NKWUN	26	26.N.C 26.K.C 26.W.C 26.U.V 26.N.c	2.0 1.5 1.5 1.3 0.8	ŋkwɔ.¹/ɔŋ	0	9047	3635	ŋ k w ɔ.¹/ɔ - ŋ
3011	snore	NINMundabli4	ŋ̀kwɔ̀ŋ / ŋkwɔ̀ŋbɛ́n	ŋ.¹/ŋ k w ɔ.¹/ɔ ŋ	4 1 6 7 4	ACCYN	NKWUN	39	39.N.C 39.K.C 39.W.C 39.U.V 39.N.c	2.0 1.5 1.5 1.3 0.8	ŋ.¹/ŋkwɔ.¹/ɔŋ	0	9047	3635	ŋ.¹/ŋ k w ɔ.¹/ɔ - ŋ
3012	snore	NEAMunken1	ɪ̀kʊ̌ŋ / ø	ɪ.¹/ɪ k ʊ.¹⁵/ʊ ŋ	7 1 7 4	XBYN	IKYN	35	35.I.V 35.K.C 35.Y.V 35.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkʊ.¹⁵/ʊŋ	0	9038	3634	ɪ.¹/ɪ k - ʊ.¹⁵/ʊ ŋ - -
3013	snore	TNTMunken2	ɪ̀kʊ̌ːŋ / kíkʊ́ŋə́~kíkʊ́ŋó	ɪ.¹/ɪ k ʊː.¹⁵/ʊː ŋ	7 1 7 4	XBYN	IKYN	51	51.I.V 51.K.C 51.Y.V 51.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkʊː.¹⁵/ʊːŋ	0	9038	3634	ɪ.¹/ɪ k - ʊː.¹⁵/ʊː ŋ - -
3014	snore	WCANgun1	ɪ̀kʊ̌ŋ / ø ~ kə́kʊ́ŋə̄	ɪ.¹/ɪ k ʊ.¹⁵/ʊ ŋ	7 1 7 4	XBYN	IKYN	52	52.I.V 52.K.C 52.Y.V 52.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkʊ.¹⁵/ʊŋ	0	9038	3634	ɪ.¹/ɪ k - ʊ.¹⁵/ʊ ŋ - -
3015	snore	AOMNgun2	ɪ̀kwʊ̌ŋ ~ɪ̀kǔŋ / àkwʊ̌ŋ	ɪ.¹/ɪ k w ʊ.¹⁵/ʊ ŋ	7 1 6 7 4	XBCYN	IKWYN	3	3.I.V 3.K.C 3.W.C 3.Y.V 3.N.c	1.5 1.75 1.5 1.3 0.8	ɪ.¹/ɪkwʊ.¹⁵/ʊŋ	0	9038	3634	ɪ.¹/ɪ k w ʊ.¹⁵/ʊ ŋ - -
3016	snore	APBMumfu1	ŋ̀kwɔ̀ŋ / ŋkwɔ̀ŋ	ŋ.¹/ŋ k w ɔ.¹/ɔ ŋ	4 1 6 7 4	ACCYN	NKWUN	4	4.N.C 4.K.C 4.W.C 4.U.V 4.N.c	2.0 1.5 1.5 1.3 0.8	ŋ.¹/ŋkwɔ.¹/ɔŋ	0	9047	3635	ŋ.¹/ŋ k w ɔ.¹/ɔ - ŋ
3017	snore	DNMMumfu2	ŋ̀kwʊ̀ŋŋ / ø	ŋ.¹/ŋ k w ʊ.¹/ʊ ŋ ŋ	4 1 6 7 4 4	ACCYLN	NKWYNN	9	9.N.C 9.K.C 9.W.C 9.Y.V 9.N.c 9.N.c	2.0 1.5 1.5 1.3 1.1 0.8	ŋ.¹/ŋkwʊ.¹/ʊŋŋ	0	9047	3635	ŋ.¹/ŋ k w ʊ.¹/ʊ ŋ ŋ
3018	snore	BKBMashi2	ŋ̀kwù / bùŋkʊ́	ŋ.¹/ŋ k w u.¹/u	4 1 6 7	ACCZ	NKWY	6	6.N.C 6.K.C 6.W.C 6.Y.V	2.0 1.5 1.5 0.8	ŋ.¹/ŋkwu.¹/u	0	9047	3635	ŋ.¹/ŋ k w u.¹/u - -
3019	snore	KFKMashi1	ŋ̀kwù / ø	ŋ.¹/ŋ k w u.¹/u	4 1 6 7	ACCZ	NKWY	22	22.N.C 22.K.C 22.W.C 22.Y.V	2.0 1.5 1.5 0.8	ŋ.¹/ŋkwu.¹/u	0	9047	3635	ŋ.¹/ŋ k w u.¹/u - -
3020	snore	ABSMissong1	ŋ̀wùfə̀ / ŋ̀wùfə̀nə̀	ŋ.¹/ŋ w u.¹/u f ə.¹/ə	4 6 7 3 7	ACXBZ	NWYBE	1	1.N.C 1.W.C 1.Y.V 1.B.C 1.E.V	2.0 1.5 1.5 1.75 0.8	ŋ.¹/ŋwu.¹/ufə.¹/ə	0	9036	3633	ŋ.¹/ŋ w u.¹/u f - - ə.¹/ə
3021	snore	AGAMissong2	ŋ̀wùfə̀nə̀ / bàŋwùfə̀nə̀	ŋ.¹/ŋ w u.¹/u f ə.¹/ə n ə.¹/ə	4 6 7 3 7 4 7	ACXBYBZ	NWYBENE	2	2.N.C 2.W.C 2.Y.V 2.B.C 2.E.V 2.N.C 2.E.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	ŋ.¹/ŋwu.¹/ufə.¹/ənə.¹/ə	0	9036	3633	ŋ.¹/ŋ w u.¹/u f ə.¹/ə n ə.¹/ə
17494	snore	NFKBiya7	ɪ̀kʊ̀ŋlə́ / ø	ɪ.¹/ɪ k ʊ.¹/ʊ ŋ l ə.⁵/ə	7 1 7 4 5 7	XBYBCZ	IKYNLE	37	37.I.V 37.K.C 37.Y.V 37.N.C 37.L.C 37.E.V	1.5 1.75 1.3 1.75 1.5 0.8	ɪ.¹/ɪkʊ.¹/ʊŋlə.⁵/ə	0	9038	3634	ɪ.¹/ɪ k - ʊ.¹/ʊ ŋ l ə.⁵/ə
17495	snore	FBCBiya8	ɪ̀kʊ̌ːŋ~ɪ̀kʊ̀ŋlə́ / ɪ̀kʊ̀ŋlə́~kə́kʊ́ŋnə̄	ɪ.¹/ɪ k ʊː.¹⁵/ʊː ŋ	7 1 7 4	XBYN	IKYN	13	13.I.V 13.K.C 13.Y.V 13.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkʊː.¹⁵/ʊːŋ	0	9038	3634	ɪ.¹/ɪ k - ʊː.¹⁵/ʊː ŋ - -
17496	snore	ENBBiya1	ɪ̀kʊ̌ːŋ / àkʊ̌ːŋ	ɪ.¹/ɪ k ʊː.¹⁵/ʊː ŋ	7 1 7 4	XBYN	IKYN	12	12.I.V 12.K.C 12.Y.V 12.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkʊː.¹⁵/ʊːŋ	0	9038	3634	ɪ.¹/ɪ k - ʊː.¹⁵/ʊː ŋ - -
17497	snore	ICNBiya2	kʊ̌ːŋ / ø	k ʊː.¹⁵/ʊː ŋ	1 7 4	AXN	KYN	14	14.K.C 14.Y.V 14.N.c	2.0 1.5 0.8	kʊː.¹⁵/ʊːŋ	0	9038	3634	- k - ʊː.¹⁵/ʊː ŋ - -
8516	soap	NVBAbar7	kə̀sʊ̀~àsʊ̀ / ɪ̀sʊ̀bî	k ə.¹/ə s ʊ.¹/ʊ	1 7 3 7	AXBZ	KESY	48	48.K.C 48.E.V 48.S.C 48.Y.V	2.0 1.5 1.75 0.8	kə.¹/əsʊ.¹/ʊ	0	9065	3641	k ə.¹/ə s ʊ.¹/ʊ -
8517	soap	ECLAbar8	kə̀sò~àsòː / bìsò~bìsʊ̀	k ə.¹/ə s o.¹/o	1 7 3 7	AXBZ	KESU	11	11.K.C 11.E.V 11.S.C 11.U.V	2.0 1.5 1.75 0.8	kə.¹/əso.¹/o	0	9065	3641	k ə.¹/ə s o.¹/o -
8518	soap	NMAAbar1	késʊ̀ / bìsʊ̀	k e.⁵/e s ʊ.¹/ʊ	1 7 3 7	AXBZ	KESY	42	42.K.C 42.E.V 42.S.C 42.Y.V	2.0 1.5 1.75 0.8	ke.⁵/esʊ.¹/ʊ	0	9065	3641	k e.⁵/e s ʊ.¹/ʊ -
