ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
3426	tree	AGAMissong2	ʊ́kwâ / ɪ́kwáyí	ʊ ⁵ k w a ⁵¹	7 8 1 6 7 8	XTBCYT	Y6KWA3	2	2.Y.V 2.6.T 2.K.C 2.W.C 2.A.V 2.3.T	3.0 1.0 1.3 1.2 3.0 1.0	ʊ⁵kwa⁵¹	0	3644	837	ʊ ⁵ k w a ⁵¹
15057	tree	NCCMumfu4	kpán / tsɔ̄n	kp a ⁵ n	1 7 8 4	AXTN	KA6N	32	32.K.C 32.A.V 32.6.T 32.N.c	1.6 3.0 1.0 0.5	kpa⁵n	0	3641	839	kp - a ⁵ - n
15058	tree	MEAMumfu3	kʲáŋ / kʲáŋ	kʲ a ⁵ ŋ	1 7 8 4	AXTN	KA6N	28	28.K.C 28.A.V 28.6.T 28.N.c	1.6 3.0 1.0 0.5	kʲa⁵ŋ	0	3641	839	kʲ - a ⁵ - ŋ
15509	tree	NMSMissong4	ʊ́kʷâ / ɪ́kʷâ	ʊ ⁵ kʷ a ⁵¹	7 8 1 7 8	XTBYT	Y6KA3	44	44.Y.V 44.6.T 44.K.C 44.A.V 44.3.T	3.0 1.0 1.3 3.0 1.0	ʊ⁵kʷa⁵¹	0	3644	837	ʊ ⁵ kʷ - a ⁵¹
15510	tree	NDNMissong5	ʊ̀kʷà / ɪ̀kʷà	ʊ ¹ kʷ a ¹	7 8 1 7 8	XTBYT	Y6KA6	34	34.Y.V 34.6.T 34.K.C 34.A.V 34.6.T	3.0 1.0 1.3 3.0 1.0	ʊ¹kʷa¹	0	3644	837	ʊ ¹ kʷ - a ¹
15959	tree	BAAMashi4	átí / bítí	a ⁵ t i ⁵	7 8 1 7 8	XTBYT	A6TI6	5	5.A.V 5.6.T 5.T.C 5.I.V 5.6.T	3.0 1.0 1.3 3.0 1.0	a⁵ti⁵	0	3640	838	- a ⁵ t i ⁵ -
15960	tree	NCMMashi5	átí / bítí	a ⁵ t i ⁵	7 8 1 7 8	XTBYT	A6TI6	33	33.A.V 33.6.T 33.T.C 33.I.V 33.6.T	3.0 1.0 1.3 3.0 1.0	a⁵ti⁵	0	3640	838	- a ⁵ t i ⁵ -
17711	tree	NFKBiya7	kə́tó / bító	k ə ⁵ t o ⁵	1 7 8 1 7 8	AXTBYT	KE6TU6	37	37.K.C 37.E.V 37.6.T 37.T.C 37.U.V 37.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵to⁵	0	3640	838	k ə ⁵ t o ⁵ -
17712	tree	FBCBiya8	kə̀tə̄~kə̀tō / bītō~bītə̄	k ə ¹ t ə ³	1 7 8 1 7 8	AXTBYT	KE6TE6	13	13.K.C 13.E.V 13.6.T 13.T.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹tə³	0	3640	838	k ə ¹ t ə ³ -
17713	tree	ENBBiya1	kə́tō / bītō	k ə ⁵ t o ³	1 7 8 1 7 8	AXTBYT	KE6TU6	12	12.K.C 12.E.V 12.6.T 12.T.C 12.U.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵to³	0	3640	838	k ə ⁵ t o ³ -
17714	tree	ICNBiya2	kʊ̄tō / bītō	k ʊ ³ t o ³	1 7 8 1 7 8	AXTBYT	KY6TU6	14	14.K.C 14.Y.V 14.6.T 14.T.C 14.U.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kʊ³to³	0	3640	838	k ʊ ³ t o ³ -
18162	tree	NSFBiya5	kə́tó / bító	k ə ⁵ t o ⁵	1 7 8 1 7 8	AXTBYT	KE6TU6	46	46.K.C 46.E.V 46.6.T 46.T.C 46.U.V 46.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵to⁵	0	3640	838	k ə ⁵ t o ⁵ -
18163	tree	NJNBiya6	kə̀tø̄ / bìtø̀	k ə ¹ t ø ³	1 7 8 1 7 8	AXTBYT	KE6TU6	40	40.K.C 40.E.V 40.6.T 40.T.C 40.U.V 40.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹tø³	0	3640	838	k ə ¹ t ø ³ -
6746	umbrella	NVBAbar7	àbákɛ̀~kə̀bákkō/ɪ́bákkə́bî~ɪ̀bákɛ̄	a ¹ b a ⁵ k ɛ ¹	7 8 1 7 8 1 7 8	XTBYTBYT	A6PA6KE6	48	48.A.V 48.6.T 48.P.C 48.A.V 48.6.T 48.K.C 48.E.V 48.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a¹ba⁵kɛ¹	0	3645	841	- a ¹ - b a ⁵ - - - k ɛ ¹ -
6747	umbrella	ECLAbar8	kə́bákkō / bíbákō	k ə ⁵ b a ⁵ k k o ³	1 7 8 1 7 8 1 1 7 8	AXTBYTMBYT	KE6PA6KKU6	11	11.K.C 11.E.V 11.6.T 11.P.C 11.A.V 11.6.T 11.K.c 11.K.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	kə⁵ba⁵kko³	0	3645	841	k ə ⁵ - b a ⁵ - - k k o ³ -
6748	umbrella	NMAAbar1	kébákō / bíbákō	k e ⁵ b a ⁵ k o ³	1 7 8 1 7 8 1 7 8	AXTBYTBYT	KE6PA6KU6	42	42.K.C 42.E.V 42.6.T 42.P.C 42.A.V 42.6.T 42.K.C 42.U.V 42.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ke⁵ba⁵ko³	0	3645	841	k e ⁵ - b a ⁵ - - - k o ³ -
6749	umbrella	NACAbar2	kə̀bákō / bíbákō	k ə ¹ b a ⁵ k o ³	1 7 8 1 7 8 1 7 8	AXTBYTBYT	KE6PA6KU6	31	31.K.C 31.E.V 31.6.T 31.P.C 31.A.V 31.6.T 31.K.C 31.U.V 31.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ba⁵ko³	0	3645	841	k ə ¹ - b a ⁵ - - - k o ³ -
6750	umbrella	NEMAjumbu9	kə̀bâʔ ~ bâʔà / bə̀bâʔ~ báʔà	k ə ¹ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	36	36.K.C 36.E.V 36.6.T 36.P.C 36.A.V 36.3.T 36.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹ba⁵¹ʔ	0	3645	841	k ə ¹ - b a ⁵¹ ʔ - - - - - -
6751	umbrella	NVIAjumbu1	kə̀bâʔ / bə̀bâʔ	k ə ¹ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	49	49.K.C 49.E.V 49.6.T 49.P.C 49.A.V 49.3.T 49.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹ba⁵¹ʔ	0	3645	841	k ə ¹ - b a ⁵¹ ʔ - - - - - -
6752	umbrella	KMNAjumbu2	kə̀bâʔ / bə̀bâ	k ə ¹ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	25	25.K.C 25.E.V 25.6.T 25.P.C 25.A.V 25.3.T 25.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹ba⁵¹ʔ	0	3645	841	k ə ¹ - b a ⁵¹ ʔ - - - - - -
6753	umbrella	KDCAjumbu10	kə́bâʔ / bə́bâʔ	k ə ⁵ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	19	19.K.C 19.E.V 19.6.T 19.P.C 19.A.V 19.3.T 19.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵ba⁵¹ʔ	0	3645	841	k ə ⁵ - b a ⁵¹ ʔ - - - - - -
6754	umbrella	NNBBuu3	kə́bã̂ə̃́~kə́bâŋə́ / bə́bã́ːə̃́~bə́bâŋə́	k ə ⁵ b ã ⁵¹ ə̃ ⁵	1 7 8 1 7 8 7 8	AXTBYTYT	KE6PA3E6	45	45.K.C 45.E.V 45.6.T 45.P.C 45.A.V 45.3.T 45.E.V 45.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	kə⁵bã⁵¹ə̃⁵	0	3645	841	k ə ⁵ - b ã ⁵¹ - - - - ə̃ ⁵ -
6755	umbrella	MNJBuu4	kə́bã̂ə̃́~kə́bàŋə́ / bə́bã̂ːə̃́	k ə ⁵ b ã ⁵¹ ə̃ ⁵	1 7 8 1 7 8 7 8	AXTBYTYT	KE6PA3E6	29	29.K.C 29.E.V 29.6.T 29.P.C 29.A.V 29.3.T 29.E.V 29.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	kə⁵bã⁵¹ə̃⁵	0	3645	841	k ə ⁵ - b ã ⁵¹ - - - - ə̃ ⁵ -
6756	umbrella	KEMBuu1	kə̀bã́ːə̃́ / bə̀bã́ːə̃́	k ə ¹ b ãː ⁵ ə̃ ⁵	1 7 8 1 7 8 7 8	AXTBYTYT	KE6PA6E6	21	21.K.C 21.E.V 21.6.T 21.P.C 21.A.V 21.6.T 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	kə¹bãː⁵ə̃⁵	0	3645	841	k ə ¹ - b ãː ⁵ - - - - ə̃ ⁵ -
6757	umbrella	KCYBuu2	kə́bã̂ːŋə́ / bə́bâːŋə́	k ə ⁵ b ãː ⁵¹ ŋ ə ⁵	1 7 8 1 7 8 4 7 8	AXTBYTBYT	KE6PA3NE6	18	18.K.C 18.E.V 18.6.T 18.P.C 18.A.V 18.3.T 18.N.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə⁵bãː⁵¹ŋə⁵	0	3645	841	k ə ⁵ - b ãː ⁵¹ - - ŋ - ə ⁵ -
6758	umbrella	KHKFang12	fə́ⁿgófə̄ / mə́ⁿgófə̄	f ə ⁵ n g o ⁵ f ə ³	3 7 8 4 1 7 8 3 7 8	AXTMBYTBYT	BE6NKU6BE6	23	23.B.C 23.E.V 23.6.T 23.N.c 23.K.C 23.U.V 23.6.T 23.B.C 23.E.V 23.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	fə⁵ngo⁵fə³	0	3653	846	f ə ⁵ n g o ⁵ f ə ³
6759	umbrella	DPNFang13	fə́ⁿgʊ́fə̄ / mə́ŋgʊ́fə̄	f ə ⁵ n g ʊ ⁵ f ə ³	3 7 8 4 1 7 8 3 7 8	AXTMBYTBYT	BE6NKY6BE6	10	10.B.C 10.E.V 10.6.T 10.N.c 10.K.C 10.Y.V 10.6.T 10.B.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	fə⁵ngʊ⁵fə³	0	3653	846	f ə ⁵ n g ʊ ⁵ f ə ³
6760	umbrella	JGYKoshin3	kə̀bɒ̂ː / bə̀bɒ̂ː	k ə ¹ b ɒː ⁵¹	1 7 8 1 7 8	AXTBYT	KE6PO3	15	15.K.C 15.E.V 15.6.T 15.P.C 15.O.V 15.3.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹bɒː⁵¹	0	3645	847	k ə ¹ b ɒː ⁵¹
6761	umbrella	TELKoshin4	kə́bɒ̂ː / bə́bɒ̂ː	k ə ⁵ b ɒː ⁵¹	1 7 8 1 7 8	AXTBYT	KE6PO3	50	50.K.C 50.E.V 50.6.T 50.P.C 50.O.V 50.3.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵bɒː⁵¹	0	3645	847	k ə ⁵ b ɒː ⁵¹
6762	umbrella	MRYKoshin2	kə́bɒ̂ː /  bə́tø̂	k ə ⁵ b ɒː ⁵¹	1 7 8 1 7 8	AXTBYT	KE6PO3	30	30.K.C 30.E.V 30.6.T 30.P.C 30.O.V 30.3.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵bɒː⁵¹	0	3645	841	k ə ⁵ - b ɒː ⁵¹ - - - - - - -
6763	umbrella	KCSKung3	kə̀bâʔ / ʊ̀bâʔ	k ə ¹ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	17	17.K.C 17.E.V 17.6.T 17.P.C 17.A.V 17.3.T 17.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹ba⁵¹ʔ	0	3645	841	k ə ¹ - b a ⁵¹ ʔ - - - - - -
6764	umbrella	NJSKung4	kə́bâʔ / ʊ́bâʔ	k ə ⁵ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	41	41.K.C 41.E.V 41.6.T 41.P.C 41.A.V 41.3.T 41.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵ba⁵¹ʔ	0	3645	841	k ə ⁵ - b a ⁵¹ ʔ - - - - - -
6765	umbrella	ZKGKung1	kə́bâʔ / sə̀bâʔ~ùbâʔ~wùbâʔ	k ə ⁵ b a ⁵¹ ʔ	1 7 8 1 7 8 1	AXTBYTN	KE6PA3H	53	53.K.C 53.E.V 53.6.T 53.P.C 53.A.V 53.3.T 53.H.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵ba⁵¹ʔ	0	3645	841	k ə ⁵ - b a ⁵¹ ʔ - - - - - -
6766	umbrella	NMNMundabli3	nʊ᷇ːŋdzə́ŋ / ndʒɔ᷇mdzə́ŋ	n ʊː ¹ ŋ d z ə ⁵ ŋ	4 7 8 4 1 3 7 8 4	AXTMBCYTN	NY6NTSE6N	43	43.N.C 43.Y.V 43.6.T 43.N.c 43.T.C 43.S.C 43.E.V 43.6.T 43.N.c	1.6 3.0 1.0 1.1 1.3 1.2 3.0 1.0 0.5	nʊː¹ŋdzə⁵ŋ	0	3684	852	n ʊː ¹ ŋ d z ə ⁵ ŋ
6767	umbrella	CENMundabli2	ɔ́mblɔ̌rà / ámblǎdà	ɔ ⁵ m b l ɔ ¹⁵ r a ¹	7 8 4 1 5 7 8 5 7 8	XTMBCYTBYT	U6MPLU2RA6	8	8.U.V 8.6.T 8.M.c 8.P.C 8.L.C 8.U.V 8.2.T 8.R.C 8.A.V 8.6.T	3.0 1.0 1.1 1.3 1.2 3.0 1.0 1.3 3.0 1.0	ɔ⁵mblɔ¹⁵ra¹	0	3648	844	ɔ ⁵ m b l ɔ ¹⁵ r a ¹
6768	umbrella	LFNMundabli1	ḿbâ / mbâbó	m ⁵ b a ⁵¹	4 8 1 7 8	ATBYT	M6PA3	26	26.M.C 26.6.T 26.P.C 26.A.V 26.3.T	1.6 1.0 1.3 3.0 1.0	m⁵ba⁵¹	0	3667	848	m ⁵ - b a ⁵¹
6769	umbrella	NINMundabli4	ḿbə᷇ː  / ḿbə̂bɛ́n	m ⁵ b əː ⁵³	4 8 1 7 8	ATBYT	M6PE3	39	39.M.C 39.6.T 39.P.C 39.E.V 39.3.T	1.6 1.0 1.3 3.0 1.0	m⁵bəː⁵³	0	3667	848	m ⁵ - b əː ⁵³
6770	umbrella	NGTMunken3	ábə́lə̄ / bíbə́lə̄	a ⁵ b ə ⁵ l ə ³	7 8 1 7 8 5 7 8	XTBYTBYT	A6PE6LE6	38	38.A.V 38.6.T 38.P.C 38.E.V 38.6.T 38.L.C 38.E.V 38.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a⁵bə⁵lə³	0	3645	851	a ⁵ b ə ⁵ l ə ³
6771	umbrella	NUNMunken4	ábɛ̂ː / bíbɛ᷇ː	a ⁵ b ɛː ⁵¹	7 8 1 7 8	XTBYT	A6PE3	47	47.A.V 47.6.T 47.P.C 47.E.V 47.3.T	3.0 1.0 1.3 3.0 1.0	a⁵bɛː⁵¹	0	3645	851	a ⁵ b ɛː ⁵¹ - - -
6772	umbrella	NEAMunken1	ábɛ̂ / bíbɛ̂~bíbe᷇ː	a ⁵ b ɛ ⁵¹	7 8 1 7 8	XTBYT	A6PE3	35	35.A.V 35.6.T 35.P.C 35.E.V 35.3.T	3.0 1.0 1.3 3.0 1.0	a⁵bɛ⁵¹	0	3645	851	a ⁵ b ɛ ⁵¹ - - -
6773	umbrella	TNTMunken2	ábɛ̂ / bíbɛ̂	a ⁵ b ɛ ⁵¹	7 8 1 7 8	XTBYT	A6PE3	51	51.A.V 51.6.T 51.P.C 51.E.V 51.3.T	3.0 1.0 1.3 3.0 1.0	a⁵bɛ⁵¹	0	3645	851	a ⁵ b ɛ ⁵¹ - - -
6774	umbrella	MCANgun3	kə̀tòɪ̄bʷū~kə̀ⁿbǎːnìbʷū/ bìtòɪ̄bʷū~bìⁿbǎːnìbʷū	k ə ¹ t o ¹ ɪ ³ bʷ u ³	1 7 8 1 7 8 7 8 1 7 8	AXTBYTYTBYT	KE6TU6I6PY6	27	27.K.C 27.E.V 27.6.T 27.T.C 27.U.V 27.6.T 27.I.V 27.6.T 27.P.C 27.Y.V 27.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0 1.3 3.0 1.0	kə¹to¹ɪ³bʷu³	0	3659	841	k ə ¹ - t o ¹ ɪ ³ - bʷ u ³ -
6775	umbrella	KBMNgun4	kə̀ⁿbǒːɪ̄bʷū / bìⁿbǒːɪ̄bʷū	k ə ¹ ⁿb oː ¹⁵ ɪ ³ bʷ u ³	1 7 8 1 7 8 7 8 1 7 8	AXTBYTYTBYT	KE6PU2I6PY6	16	16.K.C 16.E.V 16.6.T 16.P.C 16.U.V 16.2.T 16.I.V 16.6.T 16.P.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0 1.3 3.0 1.0	kə¹ⁿboː¹⁵ɪ³bʷu³	0	3659	841	k ə ¹ - ⁿb oː ¹⁵ ɪ ³ - bʷ u ³ -
6776	umbrella	WCANgun1	ʊ́mbrɔ̀lá / ø	ʊ ⁵ m b r ɔ ¹ l a ⁵	7 8 4 1 5 7 8 5 7 8	XTMBCYTBYT	Y6MPRU6LA6	52	52.Y.V 52.6.T 52.M.c 52.P.C 52.R.C 52.U.V 52.6.T 52.L.C 52.A.V 52.6.T	3.0 1.0 1.1 1.3 1.2 3.0 1.0 1.3 3.0 1.0	ʊ⁵mbrɔ¹la⁵	0	3648	854	ʊ ⁵ m b r ɔ ¹ l a ⁵
6777	umbrella	AOMNgun2	kə́ba᷇ːn~ kə́bɛ᷇ː / bíba᷇ːn ~bíbɛ᷇ː	k ə ⁵ b aː ⁵³ n	1 7 8 1 7 8 4	AXTBYTN	KE6PA3N	3	3.K.C 3.E.V 3.6.T 3.P.C 3.A.V 3.3.T 3.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵baː⁵³n	0	3645	841	k ə ⁵ - b aː ⁵³ - - - - - - n
6778	umbrella	APBMumfu1	ómblèrà / ø	o ⁵ m b l e ¹ r a ¹	7 8 4 1 5 7 8 5 7 8	XTMBCYTBYT	U6MPLE6RA6	4	4.U.V 4.6.T 4.M.c 4.P.C 4.L.C 4.E.V 4.6.T 4.R.C 4.A.V 4.6.T	3.0 1.0 1.1 1.3 1.2 3.0 1.0 1.3 3.0 1.0	o⁵mble¹ra¹	0	3648	842	o ⁵ m b l e ¹ r a ¹
6779	umbrella	DNMMumfu2	bák / bákbə́	b a ⁵ k	1 7 8 1	AXTN	PA6K	9	9.P.C 9.A.V 9.6.T 9.K.c	1.6 3.0 1.0 0.5	ba⁵k	0	3652	845	b a ⁵ k
6780	umbrella	BKBMashi2	àmbə́ɣə́ / bìmbə̀ɣə́	a ³ m b ə ⁵ ɣ ə ⁵	7 8 4 1 7 8 3 7 8	XTMBYTBYT	A6MPE6GE6	6	6.A.V 6.6.T 6.M.c 6.P.C 6.E.V 6.6.T 6.G.C 6.E.V 6.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a³mbə⁵ɣə⁵	0	3645	843	a ³ m b ə ⁵ ɣ ə ⁵
6781	umbrella	KFKMashi1	àmbə́ɣə́ / bìmbə̀ɣə́	a ³ m b ə ⁵ ɣ ə ⁵	7 8 4 1 7 8 3 7 8	XTMBYTBYT	A6MPE6GE6	22	22.A.V 22.6.T 22.M.c 22.P.C 22.E.V 22.6.T 22.G.C 22.E.V 22.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a³mbə⁵ɣə⁵	0	3645	843	a ³ m b ə ⁵ ɣ ə ⁵
6782	umbrella	ABSMissong1	kìmbɛ́ / bìmbɛ́	k i ³ m b ɛ ⁵	1 7 8 4 1 7 8	AXTMBYT	KI6MPE6	1	1.K.C 1.I.V 1.6.T 1.M.c 1.P.C 1.E.V 1.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki³mbɛ⁵	0	3645	841	k i ³ m b ɛ ⁵ - - - - - - -
6783	umbrella	AGAMissong2	kìmbɛ́ / bìmbɛ́	k i ³ m b ɛ ⁵	1 7 8 4 1 7 8	AXTMBYT	KI6MPE6	2	2.K.C 2.I.V 2.6.T 2.M.c 2.P.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki³mbɛ⁵	0	3645	841	k i ³ m b ɛ ⁵ - - - - - - -
15059	umbrella	NCCMumfu4	ḿmba᷇ː / ḿmba᷇ː	m ⁵ m b aː ⁵³	4 8 4 1 7 8	ATMBYT	M6MPA3	32	32.M.C 32.6.T 32.M.c 32.P.C 32.A.V 32.3.T	1.6 1.0 1.1 1.3 3.0 1.0	m⁵mbaː⁵³	0	3667	848	m ⁵ m b aː ⁵³
15060	umbrella	MEAMumfu3	mbáŋŋgʲə́ŋ / mbáŋŋgʲə́ŋ ~ ḿmbâː / ḿmba᷇ː ~ ḿmbâː	m b a ⁵ ŋ ŋ g j ə ⁵ ŋ	4 1 7 8 4 4 1 6 7 8 4	ACYTLMBCYTN	MPA6NNKJE6N	28	28.M.C 28.P.C 28.A.V 28.6.T 28.N.c 28.N.c 28.K.C 28.J.C 28.E.V 28.6.T 28.N.c	1.6 1.2 3.0 1.0 1.1 1.1 1.3 1.2 3.0 1.0 0.5	mba⁵ŋŋgjə⁵ŋ	0	3669	849	m b a ⁵ ŋ ŋ g j ə ⁵ ŋ
15511	umbrella	NMSMissong4	kìmbɛ́ː / bìmbɛ́ː	k i ³ m b ɛː ⁵	1 7 8 4 1 7 8	AXTMBYT	KI6MPE6	44	44.K.C 44.I.V 44.6.T 44.M.c 44.P.C 44.E.V 44.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki³mbɛː⁵	0	3645	841	k i ³ m b ɛː ⁵ - - - - - - -
15512	umbrella	NDNMissong5	mbánʊ̀bàŋnə́ / bínábìbàŋnə́	m b a ⁵ n ʊ ¹ b a ¹ ŋ n ə ⁵	4 1 7 8 4 7 8 1 7 8 4 4 7 8	ACYTBYTBYTMBYT	MPA6NY6PA6NNE6	34	34.M.C 34.P.C 34.A.V 34.6.T 34.N.C 34.Y.V 34.6.T 34.P.C 34.A.V 34.6.T 34.N.c 34.N.C 34.E.V 34.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	mba⁵nʊ¹ba¹ŋnə⁵	0	3675	850	m b a ⁵ n ʊ ¹ b a ¹ ŋ n ə ⁵
15961	umbrella	BAAMashi4	ámbʷɘ́ / bìmbʷɘ́ː	a ⁵ m bʷ ɘ ⁵	7 8 4 1 7 8	XTMBYT	A6MPE6	5	5.A.V 5.6.T 5.M.c 5.P.C 5.E.V 5.6.T	3.0 1.0 1.1 1.3 3.0 1.0	a⁵mbʷɘ⁵	0	3645	843	a ⁵ m bʷ ɘ ⁵ - - -
15962	umbrella	NCMMashi5	àmbɘ́ / bìmbɘ́	a ³ m b ɘ ⁵	7 8 4 1 7 8	XTMBYT	A6MPE6	33	33.A.V 33.6.T 33.M.c 33.P.C 33.E.V 33.6.T	3.0 1.0 1.1 1.3 3.0 1.0	a³mbɘ⁵	0	3645	843	a ³ m b ɘ ⁵ - - -
17740	umbrella	NFKBiya7	kə̀mbá / bìmbá	k ə ³ m b a ⁵	1 7 8 4 1 7 8	AXTMBYT	KE6MPA6	37	37.K.C 37.E.V 37.6.T 37.M.c 37.P.C 37.A.V 37.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kə³mba⁵	0	3645	841	k ə ³ m b a ⁵ - - - - - - -
17741	umbrella	FBCBiya8	kə̀mbɑ́ʔ~kə̀mbɑ́ʔɪ̀bʷǔː / bìmbɑ́ʔ	k ə ³ m b ɑ ⁵ ʔ	1 7 8 4 1 7 8 1	AXTMBYTN	KE6MPA6H	13	13.K.C 13.E.V 13.6.T 13.M.c 13.P.C 13.A.V 13.6.T 13.H.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə³mbɑ⁵ʔ	0	3645	841	k ə ³ m b ɑ ⁵ ʔ - - - - - -
17742	umbrella	ENBBiya1	kə̀mbâʔ / bìmbâʔ	k ə ³ m b a ⁵¹ ʔ	1 7 8 4 1 7 8 1	AXTMBYTN	KE6MPA3H	12	12.K.C 12.E.V 12.6.T 12.M.c 12.P.C 12.A.V 12.3.T 12.H.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə³mba⁵¹ʔ	0	3645	841	k ə ³ m b a ⁵¹ ʔ - - - - - -
17743	umbrella	ICNBiya2	kə̀mbâɣá~kə̀mbák / bìmbâk	k ə ³ m b a ⁵¹ ɣ a ⁵	1 7 8 4 1 7 8 3 7 8	AXTMBYTBYT	KE6MPA3GA6	14	14.K.C 14.E.V 14.6.T 14.M.c 14.P.C 14.A.V 14.3.T 14.G.C 14.A.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	kə³mba⁵¹ɣa⁵	0	3645	841	k ə ³ m b a ⁵¹ - - - ɣ a ⁵ -
18164	umbrella	NSFBiya5	kə̀nónɛ̀bʷɪ́kɔ̀ŋɪ̀bʷúkɛ̂~ómbrélà́/bìnónɛ́bʷɪ́kɔ̀ŋɪ̀bʷúkɛ̂~ómbrélàs	k ə ¹ n o ⁵ n ɛ ¹ bʷ ɪ ⁵ k ɔ ¹ ŋ ɪ ¹ bʷ u ¹ k ɛ ⁵¹	1 7 8 4 7 8 4 7 8 1 7 8 1 7 8 4 7 8 1 7 8 1 7 8	AXTBYTBYTBYTBYTBYTBYTBYT	KE6NU6NE6PI6KU6NI6PY6KE3	46	46.K.C 46.E.V 46.6.T 46.N.C 46.U.V 46.6.T 46.N.C 46.E.V 46.6.T 46.P.C 46.I.V 46.6.T 46.K.C 46.U.V 46.6.T 46.N.C 46.I.V 46.6.T 46.P.C 46.Y.V 46.6.T 46.K.C 46.E.V 46.3.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹no⁵nɛ¹bʷɪ⁵kɔ¹ŋɪ¹bʷu¹kɛ⁵¹	0	3687	853	k ə ¹ n o ⁵ n ɛ ¹ bʷ ɪ ⁵ k ɔ ¹ ŋ ɪ ¹ bʷ u ¹ k ɛ ⁵¹
18165	umbrella	NJNBiya6	kə̀ⁿbɑ́ / bìⁿbɑ́	k ə ¹ ⁿb ɑ ⁵	1 7 8 1 7 8	AXTBYT	KE6PA6	40	40.K.C 40.E.V 40.6.T 40.P.C 40.A.V 40.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹ⁿbɑ⁵	0	3645	841	k ə ¹ - ⁿb ɑ ⁵ - - - - - - -
