ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
1099	822_leaf	leaf	TNTMunken2	TNT-Munken-2	ìdʒə́n / àdʒə́n	ìdʒə́n	i.¹/i dʒ ə.⁵/ə n	munk1244					7 1 7 4	XBYN	ITEN	47	47.I.V 47.T.C 47.E.V 47.N.c	1.5 1.75 1.3 0.8	i.¹/idʒə.⁵/ən	0	1949	- i.¹/i dʒ ə.⁵/ə n
1100	822_leaf	leaf	MCANgun3	MCA-Ngun-3	ɪ̀dʒɛ́n / àdʒɛ́n	ɪ̀dʒɛ́n	ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n	ngun1279					7 1 7 4	XBYN	ITEN	26	26.I.V 26.T.C 26.E.V 26.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒɛ.⁵/ɛn	0	1949	- ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n
1101	822_leaf	leaf	KBMNgun4	KBM-Ngun-4	ɪ̀dʒɛ́n~ɪ́ dʒɛ́n / àdʒɛ́n	ɪ̀dʒɛ́n	ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n	ngun1279					7 1 7 4	XBYN	ITEN	15	15.I.V 15.T.C 15.E.V 15.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒɛ.⁵/ɛn	0	1949	- ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n
1102	822_leaf	leaf	WCANgun1	WCA-Ngun-1	ɪ̀dʒɛ́n / àdʒɛ́n	ɪ̀dʒɛ́n	ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n	ngun1279					7 1 7 4	XBYN	ITEN	48	48.I.V 48.T.C 48.E.V 48.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒɛ.⁵/ɛn	0	1949	- ɪ.¹/ɪ dʒ ɛ.⁵/ɛ n
1103	822_leaf	leaf	AOMNgun2	AOM-Ngun-2	ɪ̀dʒán / àdʒán	ɪ̀dʒán	ɪ.¹/ɪ dʒ a.⁵/a n	ngun1279					7 1 7 4	XBYN	ITAN	3	3.I.V 3.T.C 3.A.V 3.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪdʒa.⁵/an	0	1949	- ɪ.¹/ɪ dʒ a.⁵/a n
1104	822_leaf	leaf	APBMumfu1	APB-Mumfu-1	ʃɛ̄kòʔ / ʃɛ̄kòʔkə̌	ʃɛ̄kòʔ	ʃ ɛ.³/ɛ k o.¹/o ʔ	mufu1234					3 7 1 7 1	AXBYN	SEKUH	4	4.S.C 4.E.V 4.K.C 4.U.V 4.H.c	2.0 1.5 1.75 1.3 0.8	ʃɛ.³/ɛko.¹/oʔ	0	1952	ʃ ɛ.³/ɛ k o.¹/o ʔ
1105	822_leaf	leaf	BKBMashi2	BKB-Mashi-2	ɲɪ̌ː / ɲɪ́ː	ɲɪ̌ː	ɲ ɪː.¹⁵/ɪː	naki1238		6.62784	10.2378		4 7	AX	NI	6	6.N.C 6.I.V	2.0 1.5	ɲɪː.¹⁵/ɪː	0	1953	ɲ ɪː.¹⁵/ɪː
1106	822_leaf	leaf	KFKMashi1	KFK-Mashi-1	ɲǐː / ɲí	ɲǐː	ɲ iː.¹⁵/iː	naki1238		6.62784	10.2378		4 7	AX	NI	21	21.N.C 21.I.V	2.0 1.5	ɲiː.¹⁵/iː	0	1953	ɲ iː.¹⁵/iː
1107	822_leaf	leaf	ABSMissong1	ABS-Missong-1	ɪ́dʒán / ádʒán	ɪ́dʒán	ɪ.⁵/ɪ dʒ a.⁵/a n	miss1255					7 1 7 4	XBYN	ITAN	1	1.I.V 1.T.C 1.A.V 1.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪdʒa.⁵/an	0	1949	- ɪ.⁵/ɪ dʒ a.⁵/a n
1108	822_leaf	leaf	AGAMissong2	AGA-Missong-2	ɪ́dʒán / ádʒánmū	ɪ́dʒán	ɪ.⁵/ɪ dʒ a.⁵/a n	miss1255					7 1 7 4	XBYN	ITAN	2	2.I.V 2.T.C 2.A.V 2.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪdʒa.⁵/an	0	1949	- ɪ.⁵/ɪ dʒ a.⁵/a n
5261	822_leaf	leaf	NCCMumfu4	NCC-Mumfu-4	ján / ján	ján	j a.⁵/a n	mufu1234					6 7 4	AXN	JAN	31	31.J.C 31.A.V 31.N.c	2.0 1.5 0.8	ja.⁵/an	0	1956	j - a.⁵/a n
5262	822_leaf	leaf	MEAMumfu3	MEA-Mumfu-3	ján / ja̋n	ján	j a.⁵/a n	mufu1234					6 7 4	AXN	JAN	27	27.J.C 27.A.V 27.N.c	2.0 1.5 0.8	ja.⁵/an	0	1956	j - a.⁵/a n
5537	822_leaf	leaf	NMSMissong4	NMS-Missong-4	ɪ́dʒán / ádʒán	ɪ́dʒán	ɪ.⁵/ɪ dʒ a.⁵/a n	miss1255					7 1 7 4	XBYN	ITAN	41	41.I.V 41.T.C 41.A.V 41.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪdʒa.⁵/an	0	1949	- ɪ.⁵/ɪ dʒ a.⁵/a n
5538	822_leaf	leaf	NDNMissong5	NDN-Missong-5	ɪ́dʒán / ádʒán	ɪ́dʒán	ɪ.⁵/ɪ dʒ a.⁵/a n	miss1255					7 1 7 4	XBYN	ITAN	33	33.I.V 33.T.C 33.A.V 33.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪdʒa.⁵/an	0	1949	- ɪ.⁵/ɪ dʒ a.⁵/a n
5813	822_leaf	leaf	BAAMashi4	BAA-Mashi-4	ɲī / ɲí	ɲī	ɲ i.³/i	naki1238		6.62784	10.2378		4 7	AX	NI	5	5.N.C 5.I.V	2.0 1.5	ɲi.³/i	0	1953	ɲ i.³/i
5814	822_leaf	leaf	NCMMashi5	NCM-Mashi-5	ɲǐː / dzɔ́ptí	ɲǐː	ɲ iː.¹⁵/iː	naki1238		6.62784	10.2378		4 7	AX	NI	32	32.N.C 32.I.V	2.0 1.5	ɲiː.¹⁵/iː	0	1953	ɲ iː.¹⁵/iː
3480	849_lizard	lizard	NVBAbar7	NVB-Abar-7	àkʊ̀nə̀~kə̀ŋkʊ̌ːn / ŋ̀kʊ̌ːnbî	àkʊ̀nə̀	a.¹/a k ʊ.¹/ʊ n ə.¹/ə	abar1239					7 1 7 4 7	XBYBZ	AKYNE	44	44.A.V 44.K.C 44.Y.V 44.N.C 44.E.V	1.5 1.75 1.3 1.75 0.8	a.¹/akʊ.¹/ʊnə.¹/ə	0	1970	- a.¹/a - k - ʊ.¹/ʊ n ə.¹/ə
3481	849_lizard	lizard	ECLAbar8	ECL-Abar-8	kə̀ŋkʷón / bìŋkʷón	kə̀ŋkʷón	k ə.¹/ə ŋ kʷ o.⁵/o n	abar1239					1 7 4 1 7 4	AXMBYN	KENKUN	11	11.K.C 11.E.V 11.N.c 11.K.C 11.U.V 11.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əŋkʷo.⁵/on	0	1970	k ə.¹/ə ŋ kʷ - o.⁵/o n -
3482	849_lizard	lizard	NMAAbar1	NMA-Abar-1	kékʊ̌ːn / bìkʊ̌ːn	kékʊ̌ːn	k e.⁵/e k ʊː.¹⁵/ʊː n	abar1239					1 7 1 7 4	AXBYN	KEKYN	39	39.K.C 39.E.V 39.K.C 39.Y.V 39.N.c	2.0 1.5 1.75 1.3 0.8	ke.⁵/ekʊː.¹⁵/ʊːn	1	1970	k e.⁵/e - k - ʊː.¹⁵/ʊː n -
3483	849_lizard	lizard	NACAbar2	NAC-Abar-2	kə̀ŋkʊ́n / bìŋkʊ́n	kə̀ŋkʊ́n	k ə.¹/ə ŋ k ʊ.⁵/ʊ n	abar1239					1 7 4 1 7 4	AXMBYN	KENKYN	30	30.K.C 30.E.V 30.N.c 30.K.C 30.Y.V 30.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əŋkʊ.⁵/ʊn	0	1970	k ə.¹/ə ŋ k - ʊ.⁵/ʊ n -
3484	849_lizard	lizard	NEMAjumbu9	NEM-Ajumbu-9	wáⁿgāŋ / àwáⁿgāŋ	wáⁿgāŋ	w a.⁵/a n g a.³/a ŋ	mbuu1238		6.53792	10.2556		6 7 4 1 7 4	AXMBYN	WANKAN	35	35.W.C 35.A.V 35.N.c 35.K.C 35.A.V 35.N.c	2.0 1.5 1.1 1.75 1.3 0.8	wa.⁵/anga.³/aŋ	0	1970	w a.⁵/a n g - a.³/a ŋ -
3485	849_lizard	lizard	KDCAjumbu10	KDC-Ajumbu-10	wáⁿgāŋ / àwáⁿgāŋ	wáⁿgāŋ	w a.⁵/a n g a.³/a ŋ	mbuu1238		6.53792	10.2556		6 7 4 1 7 4	AXMBYN	WANKAN	18	18.W.C 18.A.V 18.N.c 18.K.C 18.A.V 18.N.c	2.0 1.5 1.1 1.75 1.3 0.8	wa.⁵/anga.³/aŋ	0	1970	w a.⁵/a n g - a.³/a ŋ -
3486	849_lizard	lizard	ENBBiya1	ENB-Biya-1	bòkɔ̀m / bàbòkɔ̀m	bòkɔm	b o.¹/o k ɔ.³/ɔ m	biya1235					1 7 1 7 4	AXBYN	PUKUM	12	12.P.C 12.U.V 12.K.C 12.U.V 12.M.c	2.0 1.5 1.75 1.3 0.8	bo.¹/okɔ.³/ɔm	0	1971	b o.¹/o k ɔ.³/ɔ m
3487	849_lizard	lizard	ICNBiya2	ICN-Biya-2	ʊ̀bè / bə̀bè	ʊ̀bè	ʊ.¹/ʊ b e.¹/e	biya1235					7 1 7	XBZ	YPE	13	13.Y.V 13.P.C 13.E.V	1.5 1.75 0.8	ʊ.¹/ʊbe.¹/e	0	1972	ʊ.¹/ʊ b e.¹/e -
3488	849_lizard	lizard	NNBBuu3	NNB-Buu-3	mkpé / bə̀mkpěː	mkpé	m kp e.⁵/e	buuu1246		6.54	10.28		4 1 7	ACZ	MKE	42	42.M.C 42.K.C 42.E.V	2.0 1.5 0.8	mkpe.⁵/e	0	1968	m kp e.⁵/e
3489	849_lizard	lizard	MNJBuu4	MNJ-Buu-4	m̀kpéː / bə̀mkpéː	m̀kpéː	m.¹/m kp eː.⁵/eː	buuu1246		6.54	10.28		4 1 7	ACZ	MKE	28	28.M.C 28.K.C 28.E.V	2.0 1.5 0.8	m.¹/mkpeː.⁵/eː	0	1968	m.¹/m kp eː.⁵/eː
3490	849_lizard	lizard	KCYBuu2	KCY-Buu-2	ŋgàkə̀fá / bə̀ŋgàkə̀fá	ŋgàkə̀fá	ŋ g a.¹/a k ə.¹/ə f a.⁵/a	buuu1246		6.54	10.28		4 1 7 1 7 3 7	ACYBYBZ	NKAKEBA	17	17.N.C 17.K.C 17.A.V 17.K.C 17.E.V 17.B.C 17.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	ŋga.¹/akə.¹/əfa.⁵/a	0	1967	ŋ g a.¹/a k ə.¹/ə f a.⁵/a -
3491	849_lizard	lizard	KHKFang12	KHK-Fang-12	tûlə̀ / bə́tûlə̀	tûlə̀	t u.⁵¹/u l ə.¹/ə	fang1248		6.54384	10.319		1 7 5 7	AXBZ	TYLE	22	22.T.C 22.Y.V 22.L.C 22.E.V	2.0 1.5 1.75 0.8	tu.⁵¹/ulə.¹/ə	0	1969	t u.⁵¹/u l ə.¹/ə
3492	849_lizard	lizard	DPNFang13	DPN-Fang-13	túlə̄ / bə́túlə̄	túlə̄	t u.¹/u l ə.³/ə	fang1248		6.54384	10.319		1 7 5 7	AXBZ	TYLE	10	10.T.C 10.Y.V 10.L.C 10.E.V	2.0 1.5 1.75 0.8	tu.¹/ulə.³/ə	0	1969	t u.¹/u l ə.³/ə
3493	849_lizard	lizard	KDVFang1	KDV-Fang-1	túlə̄ / bə́túlə̄	túlə̄	t u.¹/u l ə.³/ə	fang1248		6.54384	10.319		1 7 5 7	AXBZ	TYLE	19	19.T.C 19.Y.V 19.L.C 19.E.V	2.0 1.5 1.75 0.8	tu.¹/ulə.³/ə	0	1969	t u.¹/u l ə.³/ə
3494	849_lizard	lizard	KJSFang2	KJS-Fang-2	túlə̄ / bə́túlə̄	túlə̄	t u.¹/u l ə.³/ə	fang1248		6.54384	10.319		1 7 5 7	AXBZ	TYLE	23	23.T.C 23.Y.V 23.L.C 23.E.V	2.0 1.5 1.75 0.8	tu.¹/ulə.³/ə	0	1969	t u.¹/u l ə.³/ə
3495	849_lizard	lizard	JGYKoshin3	JGY-Koshin-3	kə̀ntɔ̂ŋ / bə̀ntɔ̂ŋ	kə̀ntɔ̂ŋ	k ə.¹/ə n t ɔ.⁵¹/ɔ ŋ	kosh1246		6.5817	10.299		1 7 4 1 7 4	AXMBYN	KENTUN	14	14.K.C 14.E.V 14.N.c 14.T.C 14.U.V 14.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əntɔ.⁵¹/ɔŋ	0	1970	k ə.¹/ə n t - ɔ.⁵¹/ɔ ŋ -
3496	849_lizard	lizard	TELKoshin4	TEL-Koshin-4	kə̀ntɔ̂ŋ / bə̀ntɔ̂ŋ	kə̀ntɔ̂ŋ	k ə.¹/ə n t ɔ.⁵¹/ɔ ŋ	kosh1246		6.5817	10.299		1 7 4 1 7 4	AXMBYN	KENTUN	46	46.K.C 46.E.V 46.N.c 46.T.C 46.U.V 46.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əntɔ.⁵¹/ɔŋ	0	1970	k ə.¹/ə n t - ɔ.⁵¹/ɔ ŋ -
3497	849_lizard	lizard	MRYKoshin2	MRY-Koshin-2	ø /  bə́lə́kpə̄	bə́lə́kpə̄	b ə.⁵/ə l ə.⁵/ə kp ə.³/ə	kosh1246		6.5817	10.299		1 7 5 7 1 7	AXBYBZ	PELEKE	29	29.P.C 29.E.V 29.L.C 29.E.V 29.K.C 29.E.V	2.0 1.5 1.75 1.3 1.75 0.8	bə.⁵/ələ.⁵/əkpə.³/ə	0	1966	b ə.⁵/ə l ə.⁵/ə kp ə.³/ə
3498	849_lizard	lizard	KCSKung3	KCS-Kung-3	kə́kɔ̂ʲ / úkɔ̂ʲ	kə́kɔ̂ʲ	k ə.⁵/ə k ɔ.⁵¹/ɔ j	kung1260		6.53881	10.2073		1 7 1 7 6	AXBYN	KEKUJ	16	16.K.C 16.E.V 16.K.C 16.U.V 16.J.c	2.0 1.5 1.75 1.3 0.8	kə.⁵/əkɔ.⁵¹/ɔj	0	1967	- k ə.⁵/ə k ɔ.⁵¹/ɔ - - j
3499	849_lizard	lizard	NJSKung4	NJS-Kung-4	kə́kɔ̀ʲ / ʊ́kɔ̀ʲ	kə́kɔ̀ʲ	k ə.⁵/ə k ɔ.¹/ɔ j	kung1260		6.53881	10.2073		1 7 1 7 6	AXBYN	KEKUJ	38	38.K.C 38.E.V 38.K.C 38.U.V 38.J.c	2.0 1.5 1.75 1.3 0.8	kə.⁵/əkɔ.¹/ɔj	0	1967	- k ə.⁵/ə k ɔ.¹/ɔ - - j
3500	849_lizard	lizard	ZKGKung1	ZKG-Kung-1	kə̀kɔ̀ɪ̀ / ʊ̀kɔ̀ɪ̀	kə̀kɔ̀ɪ̀	k ə.¹/ə k ɔ.¹/ɔ ɪ.¹/ɪ	kung1260		6.53881	10.2073		1 7 1 7 7	AXBYZ	KEKUI	49	49.K.C 49.E.V 49.K.C 49.U.V 49.I.V	2.0 1.5 1.75 1.3 0.8	kə.¹/əkɔ.¹/ɔɪ.¹/ɪ	0	1967	- k ə.¹/ə k ɔ.¹/ɔ - ɪ.¹/ɪ -
3501	849_lizard	lizard	BNMKung2	BNM-Kung-2	kə̀kɔ̀ɪ̀ / ʊ̀kɔ̀ɪ̀	kə̀kɔ̀ɪ̀	k ə.¹/ə k ɔ.¹/ɔ ɪ.¹/ɪ	kung1260		6.53881	10.2073		1 7 1 7 7	AXBYZ	KEKUI	7	7.K.C 7.E.V 7.K.C 7.U.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kə.¹/əkɔ.¹/ɔɪ.¹/ɪ	0	1967	- k ə.¹/ə k ɔ.¹/ɔ - ɪ.¹/ɪ -
3502	849_lizard	lizard	NMNMundabli3	NMN-Mundabli-3	ŋgɛ̀ː / ŋgɛ̀	ŋgɛ̀ː	ŋ g ɛː.¹/ɛː	mund1340					4 1 7	ACZ	NKE	40	40.N.C 40.K.C 40.E.V	2.0 1.5 0.8	ŋgɛː.¹/ɛː	0	1968	ŋ g ɛː.¹/ɛː
3503	849_lizard	lizard	CENMundabli2	CEN-Mundabli-2	ŋgɛ̀ː / ŋgɛ̏ː bɒ́ɦ	ŋgɛ̀ː	ŋ g ɛː.¹/ɛː	mund1340					4 1 7	ACZ	NKE	8	8.N.C 8.K.C 8.E.V	2.0 1.5 0.8	ŋgɛː.¹/ɛː	0	1968	ŋ g ɛː.¹/ɛː
3504	849_lizard	lizard	NGTMunken3	NGT-Munken-3	ʃìŋkʷàn / mùnkʷàn	ʃìŋkʷàn	ʃ i.¹/i ŋ kʷ a.¹/a n	munk1244					3 7 4 1 7 4	AXMBYN	SINKAN	36	36.S.C 36.I.V 36.N.c 36.K.C 36.A.V 36.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃi.¹/iŋkʷa.¹/an	0	1970	ʃ i.¹/i ŋ kʷ - a.¹/a n -
3505	849_lizard	lizard	NUNMunken4	NUN-Munken-4	àŋkʷàn / bìŋkʷàn	àŋkʷàn	a.¹/a ŋ kʷ a.¹/a n	munk1244					7 4 1 7 4	XMBYN	ANKAN	43	43.A.V 43.N.c 43.K.C 43.A.V 43.N.c	1.5 1.1 1.75 1.3 0.8	a.¹/aŋkʷa.¹/an	0	1970	- a.¹/a ŋ kʷ - a.¹/a n -
3506	849_lizard	lizard	NEAMunken1	NEA-Munken-1	àŋkwàn / bə̀ŋkwàn	àŋkwàn	a.¹/a ŋ k w a.¹/a n	munk1244					7 4 1 6 7 4	XMBCYN	ANKWAN	34	34.A.V 34.N.c 34.K.C 34.W.C 34.A.V 34.N.c	1.5 1.1 1.75 1.5 1.3 0.8	a.¹/aŋkwa.¹/an	0	1970	- a.¹/a ŋ k w a.¹/a n -
3507	849_lizard	lizard	TNTMunken2	TNT-Munken-2	ŋkwànʊ̀nʊ̀mfə́ / bìnkwànbə̀nʊ́mfə̄ ~ bə̀ŋkwànbə́nʊ́mfə́	ŋkwànʊ̀nʊmfə́	ŋ k w a.¹/a n ʊ.¹/ʊ n ʊ.³/ʊ m f ə.⁵/ə	munk1244					4 1 6 7 4 7 4 7 4 3 7	ACCYBYBYMBZ	NKWANYNYMBE	47	47.N.C 47.K.C 47.W.C 47.A.V 47.N.C 47.Y.V 47.N.C 47.Y.V 47.M.c 47.B.C 47.E.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	ŋkwa.¹/anʊ.¹/ʊnʊ.³/ʊmfə.⁵/ə	0	2000	ŋ k w a.¹/a n ʊ.¹/ʊ n ʊ.³/ʊ m f ə.⁵/ə
3508	849_lizard	lizard	MCANgun3	MCA-Ngun-3	bòkɔ̀m / bɛ̀bòkɔ̀m~àbòkɔ̀m	bòkɔm	b o.¹/o k ɔ.³/ɔ m	ngun1279					1 7 1 7 4	AXBYN	PUKUM	26	26.P.C 26.U.V 26.K.C 26.U.V 26.M.c	2.0 1.5 1.75 1.3 0.8	bo.¹/okɔ.³/ɔm	0	1971	b o.¹/o k ɔ.³/ɔ m
3509	849_lizard	lizard	KBMNgun4	KBM-Ngun-4	bɔ̀kɔ̀m / bɛ̀bɔ̀kɔ̀m	bɔ̀kɔm	b ɔ.¹/ɔ k ɔ.³/ɔ m	ngun1279					1 7 1 7 4	AXBYN	PUKUM	15	15.P.C 15.U.V 15.K.C 15.U.V 15.M.c	2.0 1.5 1.75 1.3 0.8	bɔ.¹/ɔkɔ.³/ɔm	0	1971	b ɔ.¹/ɔ k ɔ.³/ɔ m
5263	849_lizard	lizard	NCCMumfu4	NCC-Mumfu-4	mbʲák / mbʲák	mbʲák	m b j a.⁵/a k	mufu1234					4 1 6 7 1	ACCYN	MPJAK	31	31.M.C 31.P.C 31.J.C 31.A.V 31.K.c	2.0 1.5 1.5 1.3 0.8	mbja.⁵/ak	0	1982	- - m b j a.⁵/a k
5264	849_lizard	lizard	MEAMumfu3	MEA-Mumfu-3	fə̀mbʲǎk / mʊ̀mbʲǎk	fəmbʲǎk	f ə.³/ə m b j a.¹⁵/a k	mufu1234					3 7 4 1 6 7 1	AXMBCYN	BEMPJAK	27	27.B.C 27.E.V 27.M.c 27.P.C 27.J.C 27.A.V 27.K.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	fə.³/əmbja.¹⁵/ak	0	1982	f ə.³/ə m b j a.¹⁵/a k
5539	849_lizard	lizard	NMSMissong4	NMS-Missong-4	m̀bʷàhà / bàmbʷàhà	m̀bʷàhà	m.¹/m bʷ a.¹/a h a.¹/a	miss1255					4 1 7 3 7	ACYBZ	MPAHA	41	41.M.C 41.P.C 41.A.V 41.H.C 41.A.V	2.0 1.5 1.3 1.75 0.8	m.¹/mbʷa.¹/aha.¹/a	0	1988	m.¹/m - bʷ a.¹/a h a.¹/a
5540	849_lizard	lizard	NDNMissong5	NDN-Missong-5	m̀mbʷàhà ~ fìmbʷàhá / bàmbʷàhà	mmbʷàhà	m m bʷ a.¹/a h a.¹/a	miss1255					4 4 1 7 3 7	AMBYBZ	MMPAHA	33	33.M.C 33.M.c 33.P.C 33.A.V 33.H.C 33.A.V	2.0 1.1 1.75 1.3 1.75 0.8	mmbʷa.¹/aha.¹/a	0	1988	m m bʷ a.¹/a h a.¹/a
5815	849_lizard	lizard	BAAMashi4	BAA-Mashi-4	fìlǒːtə̄ /mʊ̀nlǒːtə́	fìlǒːtə̄	f i.¹/i l oː.¹⁵/oː t ə.³/ə	naki1238		6.62784	10.2378		3 7 5 7 1 7	AXBYBZ	BILUTE	5	5.B.C 5.I.V 5.L.C 5.U.V 5.T.C 5.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fi.¹/iloː.¹⁵/oːtə.³/ə	0	1966	f i.¹/i l oː.¹⁵/oː t ə.³/ə
5816	849_lizard	lizard	NCMMashi5	NCM-Mashi-5	àbǎːŋ / bìbǎːŋ	àbǎːŋ	a.¹/a b aː.¹⁵/aː ŋ	naki1238		6.62784	10.2378		7 1 7 4	XBYN	APAN	32	32.A.V 32.P.C 32.A.V 32.N.c	1.5 1.75 1.3 0.8	a.¹/abaː.¹⁵/aːŋ	0	1972	a.¹/a b aː.¹⁵/aː ŋ
943	889_medicine	medicine	NVBAbar7	NVB-Abar-7	bʊ́tî~ʊ̀tí / ántínmʷɪ̂~āntīnmʷə̂mʷî	bʊ́tî	b ʊ.⁵/ʊ t i.⁵¹/i	abar1239					1 7 1 7	AXBZ	PYTI	44	44.P.C 44.Y.V 44.T.C 44.I.V	2.0 1.5 1.75 0.8	bʊ.⁵/ʊti.⁵¹/i	0	2007	b - ʊ.⁵/ʊ - - t i.⁵¹/i - -
944	889_medicine	medicine	ECLAbar8	ECL-Abar-8	bʊ̀tì~ʊ̀tǐ / bʊ̀tì~ʊ̀tǐ	bʊ̀tì	b ʊ.¹/ʊ t i.¹/i	abar1239					1 7 1 7	AXBZ	PYTI	11	11.P.C 11.Y.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8	bʊ.¹/ʊti.¹/i	0	2007	b - ʊ.¹/ʊ - - t i.¹/i - -
945	889_medicine	medicine	NEMAjumbu9	NEM-Ajumbu-9	bə́ki / bə́ki ~ kíbə́	bə́ki	b ə.⁵/ə k i.³/i	mbuu1238		6.53792	10.2556		1 7 1 7	AXBZ	PEKI	35	35.P.C 35.E.V 35.K.C 35.I.V	2.0 1.5 1.75 0.8	bə.⁵/əki.³/i	0	2018	b ə.⁵/ə k i.³/i
946	889_medicine	medicine	NVIAjumbu1	NVI-Ajumbu-1	bə̀kí / ə́bə́kí	bə̀kí	b ə.¹/ə k i.⁵/i	mbuu1238		6.53792	10.2556		1 7 1 7	AXBZ	PEKI	45	45.P.C 45.E.V 45.K.C 45.I.V	2.0 1.5 1.75 0.8	bə.¹/əki.⁵/i	0	2018	b ə.¹/ə k i.⁵/i
947	889_medicine	medicine	KMNAjumbu2	KMN-Ajumbu-2	bə̀kí / ø	bə̀kí	b ə.¹/ə k i.⁵/i	mbuu1238		6.53792	10.2556		1 7 1 7	AXBZ	PEKI	24	24.P.C 24.E.V 24.K.C 24.I.V	2.0 1.5 1.75 0.8	bə.¹/əki.⁵/i	0	2018	b ə.¹/ə k i.⁵/i
948	889_medicine	medicine	KDCAjumbu10	KDC-Ajumbu-10	bə́kí / bə́kílə́	bə́kí	b ə.⁵/ə k i.⁵/i	mbuu1238		6.53792	10.2556		1 7 1 7	AXBZ	PEKI	18	18.P.C 18.E.V 18.K.C 18.I.V	2.0 1.5 1.75 0.8	bə.⁵/əki.⁵/i	0	2018	b ə.⁵/ə k i.⁵/i
949	889_medicine	medicine	ENBBiya1	ENB-Biya-1	bʷɪ́tê~bʷə̀tɪ̀ / ḿ̩têlə́~ḿ̩tɪ̂lə́	bʷɪ́tê	bʷ ɪ.⁵/ɪ t e.⁵¹/e	biya1235					1 7 1 7	AXBZ	PITE	12	12.P.C 12.I.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	bʷɪ.⁵/ɪte.⁵¹/e	0	2007	bʷ - ɪ.⁵/ɪ - - t e.⁵¹/e - -
950	889_medicine	medicine	ICNBiya2	ICN-Biya-2	bʷə́tɪ̄ / ḿ̩tɪ̂nə́	bʷə́tɪ̄	bʷ ə.⁵/ə t ɪ.³/ɪ	biya1235					1 7 1 7	AXBZ	PETI	13	13.P.C 13.E.V 13.T.C 13.I.V	2.0 1.5 1.75 0.8	bʷə.⁵/ətɪ.³/ɪ	0	2007	bʷ - ə.⁵/ə - - t ɪ.³/ɪ - -
951	889_medicine	medicine	NNBBuu3	NNB-Buu-3	ø / bə́tɪ́ː	bə́tɪ́ː	b ə.⁵/ə t ɪː.⁵/ɪː	buuu1246		6.54	10.28		1 7 1 7	AXBZ	PETI	42	42.P.C 42.E.V 42.T.C 42.I.V	2.0 1.5 1.75 0.8	bə.⁵/ətɪː.⁵/ɪː	0	2007	b - ə.⁵/ə - - t ɪː.⁵/ɪː - -
952	889_medicine	medicine	MNJBuu4	MNJ-Buu-4	kə́té / bə́té	kə́té	k ə.⁵/ə t e.⁵/e	buuu1246		6.54	10.28		1 7 1 7	AXBZ	KETE	28	28.K.C 28.E.V 28.T.C 28.E.V	2.0 1.5 1.75 0.8	kə.⁵/əte.⁵/e	0	2007	k - ə.⁵/ə - - t e.⁵/e - -
953	889_medicine	medicine	KEMBuu1	KEM-Buu-1	ø / bə́tɪ́ː	bə́tɪ́ː	b ə.⁵/ə t ɪː.⁵/ɪː	buuu1246		6.54	10.28		1 7 1 7	AXBZ	PETI	20	20.P.C 20.E.V 20.T.C 20.I.V	2.0 1.5 1.75 0.8	bə.⁵/ətɪː.⁵/ɪː	0	2007	b - ə.⁵/ə - - t ɪː.⁵/ɪː - -
954	889_medicine	medicine	KCYBuu2	KCY-Buu-2	ø / bə́tɪ́	bə́tɪ́	b ə.⁵/ə t ɪ.⁵/ɪ	buuu1246		6.54	10.28		1 7 1 7	AXBZ	PETI	17	17.P.C 17.E.V 17.T.C 17.I.V	2.0 1.5 1.75 0.8	bə.⁵/ətɪ.⁵/ɪ	0	2007	b - ə.⁵/ə - - t ɪ.⁵/ɪ - -
