ID	Concept	Doculect	Value	Tokens
16845	hear	M13_Fipa	ukupulika	u k u p u l i k a
16846	heart	M13_Fipa	umweenzo	u m w e e n z o
16847	horn	M13_Fipa	ulupembe	u l u p e m b e
16848	house	M13_Fipa	iŋaanda	i ŋ a a n d a
16849	hunger	M13_Fipa	iinsala	i i n s a l a
16850	intestine	M13_Fipa	aamala	a a m a l a
16851	kill	M13_Fipa	ukumola	u k u m o l a
16852	knee	M13_Fipa	ikokoola	i k o k o o l a
16853	knife	M13_Fipa	iichisyu	i i c h i s j u
16854	know	M13_Fipa	ukumaɲa	u k u m a ɲ a
16855	leaf	M13_Fipa	iifwa	i i f w a
16856	leg	M13_Fipa	ikuulu	i k u u l u
16857	liver	M13_Fipa	iitima	i i t i m a
16858	louse	M13_Fipa	iinda	i i n d a
16859	man	M13_Fipa	umonsi	u m o n s i
16860	moon	M13_Fipa	umweezi	u m w e e z i
16861	mouth	M13_Fipa	umulomo	u m u l o m o
16862	name	M13_Fipa	iziina	i z i i n a
16863	navel	M13_Fipa	umukombo	u m u k o m b o
16864	neck	M13_Fipa	ingaalo	i n g a a l o
16865	night	M13_Fipa	uusika	u u s i k a
16866	nose	M13_Fipa	iimpuno	i i m p u n o
16867	one	M13_Fipa	lyonga	l j o n g a
16868	person	M13_Fipa	umuntu	u m u n t u
16869	rain	M13_Fipa	insemba	i n s e m b a
16870	road	M13_Fipa	iinzila	i i n z i l a
16871	root	M13_Fipa	imisisi	i m i s i s i
16872	salt	M13_Fipa	umusilya	u m u s i l j a
16873	sand	M13_Fipa	ulusenga	u l u s e n g a
16874	see	M13_Fipa	ukulola	u k u l o l a
16875	send	M13_Fipa	ukutwaala	u k u t w a a l a
16876	shame	M13_Fipa	insoni	i n s o n i
16877	sing	M13_Fipa	ukuluunda	u k u l u u n d a
16878	skin	M13_Fipa	umwili homme	u m w i l i h o m m e
16879	sky	M13_Fipa	iiyulu	i i j u l u
16880	sleep	M13_Fipa	uutulo	u u t u l o
16881	smoke	M13_Fipa	ilyunsi	i l j u n s i
16882	snake	M13_Fipa	iinzoka	i i n z o k a
16883	spear	M13_Fipa	iisumo	i i s u m o
16884	steal	M13_Fipa	ukwiiya	u k w i i j a
16885	stone	M13_Fipa	ifinga	i f i n g a
16886	sun	M13_Fipa	ilanzi	i l a n z i
16887	tail	M13_Fipa	umusinda	u m u s i n d a
16888	ten	M13_Fipa	fuundimbali	f u u n d i m b a l i
16889	three	M13_Fipa	ichitatu	i c h i t a t u
16890	tongue	M13_Fipa	ululimi	u l u l i m i
16891	tooth	M13_Fipa	iliino	i l i i n o
16892	tree	M13_Fipa	umuti	u m u t i
16893	two	M13_Fipa	viili	v i i l i
16894	urine	M13_Fipa	amatunzi	a m a t u n z i
16895	village	M13_Fipa	uumuzi	u u m u z i
16896	vomit	M13_Fipa	uku-luka	u k u l u k a
16897	walk	M13_Fipa	ukulʸata	u k u l j a t a
16898	war	M13_Fipa	iivita	i i v i t a
16899	water	M13_Fipa	amanzi	a m a n z i
16900	wind	M13_Fipa	uumuza	u u m u z a
16901	woman	M13_Fipa	umwanachi	u m w a n a c h i
16902	dew	M13_Fipa	uulumi	u u l u m i
16903	iron	M13_Fipa	icela	i c e l a
16904	animal	M14_Rungu	ciɲama	c i ɲ a m a
16905	arm	M14_Rungu	ikasa	i k a s a
16906	ashes	M14_Rungu	twi	t w i
16907	bark	M14_Rungu	lyamba lya muti	l j a m b a l j a m u t i
16908	bed	M14_Rungu	citala	c i t a l a
16909	belly	M14_Rungu	nda	n d a
16910	big	M14_Rungu	-kulu	k u l u
16911	bird	M14_Rungu	cuɲi	c u ɲ i
16912	bite	M14_Rungu	luma	l u m a
16913	blood	M14_Rungu	wazi	w a z i
16914	bone	M14_Rungu	fupa	f u p a
16915	breast	M14_Rungu	mayele	m a j e l e
16916	burn	M14_Rungu	oca	o c a
16917	child	M14_Rungu	mwana	m w a n a
16918	cloud	M14_Rungu	kumbi	k u m b i
16919	come	M14_Rungu	ndanga	n d a n g a
16920	count	M14_Rungu	penda	p e n d a
16921	die	M14_Rungu	fwa	f w a
16922	dog	M14_Rungu	simbwa	s i m b w a
16923	drink	M14_Rungu	ŋa	ŋ a
16924	ear	M14_Rungu	kutwi	k u t w i
16925	eat	M14_Rungu	lʸa	l j a
16926	egg	M14_Rungu	yayi	j a j i
16927	elephant	M14_Rungu	nzovu	n z o v u
16928	eye	M14_Rungu	linso	l i n s o
16929	face	M14_Rungu	pa manso	p a m a n s o
16930	fall	M14_Rungu	pona	p o n a
16931	fat, oil	M14_Rungu	mafuta	m a f u t a
16932	feather	M14_Rungu	mavumbu	m a v u m b u
16933	fingernail	M14_Rungu	lwala	l w a l a
16934	fire	M14_Rungu	moto	m o t o
16935	fire-wood	M14_Rungu	nkwi	n k w i
16936	fish	M14_Rungu	nswi	n s w i
16937	five	M14_Rungu	sano	s a n o
16938	fly	M14_Rungu	k-uluka	k u l u k a
16939	four	M14_Rungu	vini	v i n i
16940	give	M14_Rungu	pela	p e l a
16941	goat	M14_Rungu	mbuzi	m b u z i
16942	ground, soil	M14_Rungu	ivu	i v u
16943	hair	M14_Rungu	ɲele	ɲ e l e
16944	head	M14_Rungu	mutwe	m u t w e
16945	hear	M14_Rungu	uvwa	u v w a
16946	heart	M14_Rungu	mwenzo	m w e n z o
16947	horn	M14_Rungu	mpembe	m p e m b e
16948	house	M14_Rungu	ŋanda	ŋ a n d a
16949	hunger	M14_Rungu	nzala	n z a l a
16950	intestine	M14_Rungu	mala	m a l a
16951	kill	M14_Rungu	umola	u m o l a
16952	knee	M14_Rungu	kokola	k o k o l a
16953	knife	M14_Rungu	mupeni	m u p e n i
16954	know	M14_Rungu	maɲa	m a ɲ a
16955	leaf	M14_Rungu	fwa	f w a
16956	leg	M14_Rungu	kulu	k u l u
16957	liver	M14_Rungu	tima	t i m a
16958	louse	M14_Rungu	nda	n d a
16959	man	M14_Rungu	monsi	m o n s i
16960	moon	M14_Rungu	mwezi	m w e z i
16961	mouth	M14_Rungu	mulomo	m u l o m o
16962	name	M14_Rungu	zina	z i n a
16963	navel	M14_Rungu	ŋkombo	ŋ k o m b o
16964	neck	M14_Rungu	nsingo	n s i n g o
16965	night	M14_Rungu	usiku	u s i k u
16966	nose	M14_Rungu	mpuno	m p u n o
16967	one	M14_Rungu	conga	c o n g a
16968	person	M14_Rungu	muntu	m u n t u
16969	rain	M14_Rungu	mvula	m v u l a
16970	road	M14_Rungu	nzila	n z i l a
16971	root	M14_Rungu	-sila	s i l a
16972	salt	M14_Rungu	musilya	m u s i l j a
16973	sand	M14_Rungu	lusenga	l u s e n g a
16974	see	M14_Rungu	lola	l o l a
16975	send	M14_Rungu	tuma	t u m a
16976	shame	M14_Rungu	nsoɲi	n s o ɲ i
16977	sing	M14_Rungu	imba	i m b a
16978	skin	M14_Rungu	mpapa	m p a p a
16979	sky	M14_Rungu	yulu	j u l u
16980	sleep	M14_Rungu	tulo	t u l o
16981	smoke	M14_Rungu	lyunsi	l j u n s i
16982	snake	M14_Rungu	nzoka	n z o k a
16983	spear	M14_Rungu	sumo	s u m o
16984	steal	M14_Rungu	iya	i j a
16985	stone	M14_Rungu	iwe	i w e
16986	sun	M14_Rungu	lanzi	l a n z i
16987	tail	M14_Rungu	musinda	m u s i n d a
16988	ten	M14_Rungu	kumi	k u m i
16989	three	M14_Rungu	tatu	t a t u
16990	tongue	M14_Rungu	lulimi	l u l i m i
16991	tooth	M14_Rungu	lino	l i n o
16992	tree	M14_Rungu	muti	m u t i
16993	two	M14_Rungu	-ili	i l i
16994	urine	M14_Rungu	matunzi	m a t u n z i
16995	village	M14_Rungu	muzi	m u z i
16996	vomit	M14_Rungu	-luka	l u k a
16997	walk	M14_Rungu	pita	p i t a
16998	war	M14_Rungu	nkondo	n k o n d o
16999	water	M14_Rungu	manzi	m a n z i
17000	wind	M14_Rungu	muza	m u z a
17001	woman	M14_Rungu	mwanaci	m w a n a c i
17002	dew	M14_Rungu	lumi	l u m i
17003	iron	M14_Rungu	fweta	f w e t a
17004	animal	M15_Mambwe	iɲama	i ɲ a m a
17005	arm	M15_Mambwe	ikasa	i k a s a
17006	ashes	M15_Mambwe	itwi	i t w i
17007	bark	M15_Mambwe	ichula	i c h u l a
17008	bed	M15_Mambwe	icitala	i c i t a l a
17009	belly	M15_Mambwe	inda	i n d a
17010	big	M15_Mambwe	ichikulu	i c h i k u l u
17011	bird	M15_Mambwe	ichuɲi	i c h u ɲ i
17012	bite	M15_Mambwe	ukuluma	u k u l u m a
17013	blood	M15_Mambwe	uwazi	u w a z i
17014	bone	M15_Mambwe	ifupa	i f u p a
17015	breast	M15_Mambwe	mayele	m a j e l e
17016	burn	M15_Mambwe	kulumuka	k u l u m u k a
17017	child	M15_Mambwe	umwanche	u m w a n c h e
17018	cloud	M15_Mambwe	ifwimbi	i f w i m b i
17019	come	M15_Mambwe	ukwiza	u k w i z a
17020	count	M15_Mambwe	ukuwala	u k u w a l a
17021	die	M15_Mambwe	ukufwa	u k u f w a
17022	dog	M15_Mambwe	asimbwa	a s i m b w a
17023	drink	M15_Mambwe	ukuŋwa	u k u ŋ w a
17024	ear	M15_Mambwe	ikutwi	i k u t w i
17025	eat	M15_Mambwe	ukulʸa	u k u l j a
17026	egg	M15_Mambwe	-enza	e n z a
17027	elephant	M15_Mambwe	inzovu	i n z o v u
17028	eye	M15_Mambwe	ilinso	i l i n s o
17029	face	M15_Mambwe	apamanso	a p a m a n s o
17030	fall	M15_Mambwe	ukupona	u k u p o n a
17031	fat, oil	M15_Mambwe	amanona	a m a n o n a
17032	feather	M15_Mambwe	mavumbu	m a v u m b u
17033	fingernail	M15_Mambwe	ulungala	u l u n g a l a
17034	fire	M15_Mambwe	umoto	u m o t o
17035	fire-wood	M15_Mambwe	inkwi	i n k w i
17036	fish	M15_Mambwe	inswi	i n s w i
17037	five	M15_Mambwe	visano	v i s a n o
17038	fly	M15_Mambwe	uk-uluka	u k u l u k a
17039	four	M15_Mambwe	vini	v i n i
17040	give	M15_Mambwe	ukupela	u k u p e l a
17041	goat	M15_Mambwe	imbuzi	i m b u z i
17042	ground, soil	M15_Mambwe	iivu	i i v u
17043	hair	M15_Mambwe	iɲele	i ɲ e l e
17044	head	M15_Mambwe	umutwe	u m u t w e
17045	hear	M15_Mambwe	ukuvwa	u k u v w a
17046	heart	M15_Mambwe	umwenzo	u m w e n z o
17047	horn	M15_Mambwe	ulupembe	u l u p e m b e
17048	house	M15_Mambwe	iŋanda	i ŋ a n d a
17049	hunger	M15_Mambwe	inzala	i n z a l a
17050	intestine	M15_Mambwe	amala	a m a l a
17051	kill	M15_Mambwe	umolisha	u m o l i s h a
17052	knee	M15_Mambwe	ikokola	i k o k o l a
17053	knife	M15_Mambwe	ichipeni	i c h i p e n i
17054	know	M15_Mambwe	ukumaɲa	u k u m a ɲ a
17055	leaf	M15_Mambwe	ifwa	i f w a
17056	leg	M15_Mambwe	ikulu	i k u l u
17057	liver	M15_Mambwe	itima	i t i m a
17058	louse	M15_Mambwe	inda	i n d a
17059	man	M15_Mambwe	umonsi	u m o n s i
17060	moon	M15_Mambwe	umwezi	u m w e z i
17061	mouth	M15_Mambwe	umulomo	u m u l o m o
17062	name	M15_Mambwe	izina	i z i n a
17063	navel	M15_Mambwe	iŋkombo	i ŋ k o m b o
17064	neck	M15_Mambwe	insingo	i n s i n g o
17065	night	M15_Mambwe	usiku	u s i k u
17066	nose	M15_Mambwe	impuno	i m p u n o
17067	one	M15_Mambwe	achonga	a c h o n g a
17068	person	M15_Mambwe	umuntu	u m u n t u
17069	rain	M15_Mambwe	invula	i n v u l a
17070	road	M15_Mambwe	inzila	i n z i l a
17071	root	M15_Mambwe	-sila	s i l a
17072	salt	M15_Mambwe	umusilya	u m u s i l j a
17073	sand	M15_Mambwe	insenga	i n s e n g a
17074	see	M15_Mambwe	ukulola	u k u l o l a
17075	send	M15_Mambwe	ukutwala	u k u t w a l a
17076	shame	M15_Mambwe	insoɲi	i n s o ɲ i
17077	sing	M15_Mambwe	ukulunda	u k u l u n d a
17078	skin	M15_Mambwe	mkowa	m k o w a
17079	sky	M15_Mambwe	umwi-yulu	u m w i j u l u
17080	sleep	M15_Mambwe	utulo	u t u l o
17081	smoke	M15_Mambwe	ivyunsi	i v j u n s i
17082	snake	M15_Mambwe	inzoka	i n z o k a
17083	spear	M15_Mambwe	isumo	i s u m o
17084	steal	M15_Mambwe	ukwiya	u k w i j a
17085	stone	M15_Mambwe	iwe	i w e
17086	sun	M15_Mambwe	ilanzi	i l a n z i
17087	tail	M15_Mambwe	umsinda	u m s i n d a
17088	ten	M15_Mambwe	amtanda	a m t a n d a
17089	three	M15_Mambwe	vitatu	v i t a t u
17090	tongue	M15_Mambwe	ululimi	u l u l i m i
17091	tooth	M15_Mambwe	ilino	i l i n o
17092	tree	M15_Mambwe	umuti	u m u t i
17093	two	M15_Mambwe	vili	v i l i
17094	urine	M15_Mambwe	amantunzi	a m a n t u n z i
17095	village	M15_Mambwe	umuzi ukulu	u m u z i u k u l u
17096	vomit	M15_Mambwe	-luka	l u k a
17097	walk	M15_Mambwe	ukupita	u k u p i t a
17098	war	M15_Mambwe	inkondo	i n k o n d o
17099	water	M15_Mambwe	amanzi	a m a n z i
17100	wind	M15_Mambwe	u-muza	u m u z a
17101	woman	M15_Mambwe	mwanachi	m w a n a c h i
17102	dew	M15_Mambwe	ulumi	u l u m i
17103	iron	M15_Mambwe	icela	i c e l a
17104	animal	M21_Ndali	tʃiɲamana	tʃ i ɲ a m a n a
17105	arm	M21_Ndali	akakono	a k a k o n o
17106	ashes	M21_Ndali	lyoto	l j o t o
17107	bark	M21_Ndali	mupato	m u p a t o
17108	bed	M21_Ndali	tʃitala	tʃ i t a l a
17109	belly	M21_Ndali	lufukwe	l u f u k w e
17110	big	M21_Ndali	ngulu	n g u l u
17111	bird	M21_Ndali	kajuni	k a j u n i
17112	bite	M21_Ndali	kuluma	k u l u m a
17113	blood	M21_Ndali	ibanda	i b a n d a
17114	bone	M21_Ndali	mufupa	m u f u p a
17115	breast	M21_Ndali	ilyongo	i l j o n g o
17116	burn	M21_Ndali	-aka	a k a
17117	child	M21_Ndali	mwana	m w a n a
17118	cloud	M21_Ndali	ibingu	i b i n g u
17119	come	M21_Ndali	-isa	i s a
17120	count	M21_Ndali	kubala	k u b a l a
17121	die	M21_Ndali	kufwa	k u f w a
17122	dog	M21_Ndali	kabwa	k a b w a
17123	drink	M21_Ndali	kuŋwa	k u ŋ w a
17124	ear	M21_Ndali	itʃufwo	i tʃ u f w o
17125	eat	M21_Ndali	kulʸa	k u l j a
17126	egg	M21_Ndali	ifumbi	i f u m b i
17127	elephant	M21_Ndali	isofu	i s o f u
17128	eye	M21_Ndali	lyiso	l j i s o
17129	face	M21_Ndali	kumaso	k u m a s o
17130	fall	M21_Ndali	kugwa	k u g w a
17131	fat, oil	M21_Ndali	mafuta	m a f u t a
17132	feather	M21_Ndali	ameja	a m e j a
17133	fingernail	M21_Ndali	lwobe	l w o b e
17134	fire	M21_Ndali	mulilo	m u l i l o
17135	fire-wood	M21_Ndali	ingu	i n g u
17136	fish	M21_Ndali	iswi	i s w i
17137	five	M21_Ndali	ihano	i h a n o
17138	fly	M21_Ndali	ku-puluka	k u p u l u k a
17139	four	M21_Ndali	ina	i n a
17140	give	M21_Ndali	kupa	k u p a
17141	goat	M21_Ndali	imbuʃi	i m b u ʃ i
17142	ground, soil	M21_Ndali	mlongʷi	m l o n gʷ i
17143	hair	M21_Ndali	itʃiŋwili	i tʃ i ŋ w i l i
17144	head	M21_Ndali	mutu	m u t u
17145	hear	M21_Ndali	kupulika	k u p u l i k a
17146	heart	M21_Ndali	indumbula	i n d u m b u l a
17147	horn	M21_Ndali	mbembe	m b e m b e
17148	house	M21_Ndali	ɲumba	ɲ u m b a
17149	hunger	M21_Ndali	isala	i s a l a
17150	intestine	M21_Ndali	amala	a m a l a
17151	kill	M21_Ndali	kugoga	k u g o g a
17152	knee	M21_Ndali	tʃipefu	tʃ i p e f u
17153	knife	M21_Ndali	mumagi	m u m a g i
17154	know	M21_Ndali	kumaɲa	k u m a ɲ a
17155	leaf	M21_Ndali	lyani	l j a n i
17156	leg	M21_Ndali	akalundi	a k a l u n d i
17157	liver	M21_Ndali	mafwagaja	m a f w a g a j a
17158	louse	M21_Ndali	ingiʃi	i n g i ʃ i
17159	man	M21_Ndali	mulume	m u l u m e
17160	moon	M21_Ndali	mweʃi	m w e ʃ i
17161	mouth	M21_Ndali	mulomu	m u l o m u
17162	name	M21_Ndali	iŋgamu	i ŋ g a m u
17163	navel	M21_Ndali	umusofo	u m u s o f o
17164	neck	M21_Ndali	iʃingo	i ʃ i n g o
17165	night	M21_Ndali	buʃiku	b u ʃ i k u
17166	nose	M21_Ndali	imbulo	i m b u l o
17167	one	M21_Ndali	jimo	j i m o
17168	person	M21_Ndali	mundu	m u n d u
17169	rain	M21_Ndali	ifula	i f u l a
17170	road	M21_Ndali	isila	i s i l a
17171	root	M21_Ndali	muʃu	m u ʃ u
17172	salt	M21_Ndali	mbeja	m b e j a
17173	sand	M21_Ndali	msanga	m s a n g a
17174	see	M21_Ndali	-bona	b o n a
17175	send	M21_Ndali	kutuma	k u t u m a
17176	shame	M21_Ndali	isoni	i s o n i
17177	sing	M21_Ndali	kuimba	k u i m b a
17178	skin	M21_Ndali	icikanda	i c i k a n d a
17179	sky	M21_Ndali	kumwaɲa	k u m w a ɲ a
17180	sleep	M21_Ndali	utulo	u t u l o
17181	smoke	M21_Ndali	lyoʃi	l j o ʃ i
17182	snake	M21_Ndali	injoka	i n j o k a
17183	spear	M21_Ndali	ngwego	n g w e g o
17184	steal	M21_Ndali	-iba	i b a
17185	stone	M21_Ndali	ijondo	i j o n d o
17186	sun	M21_Ndali	isuba	i s u b a
17187	tail	M21_Ndali	tʃipepe	tʃ i p e p e
17188	ten	M21_Ndali	kalongo	k a l o n g o
17189	three	M21_Ndali	itatu	i t a t u
17190	tongue	M21_Ndali	lulimi	l u l i m i
17191	tooth	M21_Ndali	ilʸino	i l j i n o
17192	tree	M21_Ndali	mukokwe	m u k o k w e
17193	two	M21_Ndali	-bili	b i l i
17194	urine	M21_Ndali	matuʃi	m a t u ʃ i
17195	village	M21_Ndali	itʃipanga	i tʃ i p a n g a
17196	vomit	M21_Ndali	ku-tapika	k u t a p i k a
17197	walk	M21_Ndali	kugenda	k u g e n d a
17198	war	M21_Ndali	ubwite	u b w i t e
17199	water	M21_Ndali	miʃi	m i ʃ i
17200	wind	M21_Ndali	tʃikungu	tʃ i k u n g u
17201	woman	M21_Ndali	mukolo	m u k o l o
17202	dew	M21_Ndali	imbaga	i m b a g a
17203	iron	M21_Ndali	icela	i c e l a
17204	animal	M21_Wanda	tʃiɲamana	tʃ i ɲ a m a n a
17205	arm	M21_Wanda	(i)kasa	k a s a
17206	ashes	M21_Wanda	toyi	t o j i
17207	bark	M21_Wanda	tʃula	tʃ u l a
17208	bed	M21_Wanda	i-tʃitala	i tʃ i t a l a
17209	belly	M21_Wanda	(u)wula	w u l a
17210	big	M21_Wanda	tʃikulu	tʃ i k u l u
17211	bird	M21_Wanda	ɲuɲi	ɲ u ɲ i
17212	bite	M21_Wanda	(uku)luma	l u m a
17213	blood	M21_Wanda	wazi	w a z i
17214	bone	M21_Wanda	fupa	f u p a
17215	breast	M21_Wanda	(a)mawele	m a w e l e
17216	burn	M21_Wanda	ukwaka	u k w a k a
17217	child	M21_Wanda	mwana	m w a n a
17218	cloud	M21_Wanda	iwingo	i w i n g o
17219	come	M21_Wanda	ukwiza	u k w i z a
17220	count	M21_Wanda	(uku)penda	p e n d a
17221	die	M21_Wanda	(uku)fwa	f w a
17222	dog	M21_Wanda	(e)simbwa	s i m b w a
17223	drink	M21_Wanda	(uku)mwa	m w a
17224	ear	M21_Wanda	kutwi	k u t w i
17225	eat	M21_Wanda	u-kulʸa	u k u l j a
17226	egg	M21_Wanda	lyenza	l j e n z a
17227	elephant	M21_Wanda	nzovo	n z o v o
17228	eye	M21_Wanda	linso	l i n s o
17229	face	M21_Wanda	mpumi	m p u m i
17230	fall	M21_Wanda	(uku)pona	p o n a
17231	fat, oil	M21_Wanda	mafuta	m a f u t a
17232	feather	M21_Wanda	meya	m e j a
17233	fingernail	M21_Wanda	lwala	l w a l a
17234	fire	M21_Wanda	moto	m o t o
17235	fire-wood	M21_Wanda	nkuni	n k u n i
17236	fish	M21_Wanda	inswi	i n s w i
17237	five	M21_Wanda	sano	s a n o
17238	fly	M21_Wanda	uku-papuka	u k u p a p u k a
17239	four	M21_Wanda	vini	v i n i
17240	give	M21_Wanda	(uku)pa	p a
17241	goat	M21_Wanda	(i)mbuzi	m b u z i
17242	ground, soil	M21_Wanda	umusili	u m u s i l i
17243	hair	M21_Wanda	ɲele	ɲ e l e
17244	head	M21_Wanda	mutwe	m u t w e
17245	hear	M21_Wanda	ukwivwa	u k w i v w a
17246	heart	M21_Wanda	mwenzo	m w e n z o
17247	horn	M21_Wanda	mpembe	m p e m b e
17248	house	M21_Wanda	ŋanda	ŋ a n d a
17249	hunger	M21_Wanda	nzala	n z a l a
17250	intestine	M21_Wanda	(a)mala	m a l a
17251	kill	M21_Wanda	(uku)koma	k o m a
17252	knee	M21_Wanda	kokola	k o k o l a
17253	knife	M21_Wanda	tʃisu	tʃ i s u
17254	know	M21_Wanda	(uku)maɲa	m a ɲ a
17255	leaf	M21_Wanda	ifwa	i f w a
17256	leg	M21_Wanda	itʃinana	i tʃ i n a n a
17257	liver	M21_Wanda	tima	t i m a
17258	louse	M21_Wanda	inda	i n d a
17259	man	M21_Wanda	mulume	m u l u m e
17260	moon	M21_Wanda	mwezi	m w e z i
17261	mouth	M21_Wanda	mulomo	m u l o m o
17262	name	M21_Wanda	izina	i z i n a
17263	navel	M21_Wanda	umusofo	u m u s o f o
17264	neck	M21_Wanda	nsingo	n s i n g o
17265	night	M21_Wanda	wusiku	w u s i k u
17266	nose	M21_Wanda	mpuno	m p u n o
17267	one	M21_Wanda	tʃonga	tʃ o n g a
17268	person	M21_Wanda	muntu	m u n t u
17269	rain	M21_Wanda	(i)mvula	m v u l a
17270	road	M21_Wanda	nzila	n z i l a
17271	root	M21_Wanda	musisi	m u s i s i
17272	salt	M21_Wanda	membe	m e m b e
17273	sand	M21_Wanda	(ulu)senga	s e n g a
17274	see	M21_Wanda	(uku)lola	l o l a
17275	send	M21_Wanda	(uku)tuma	t u m a
17276	shame	M21_Wanda	(aka)kope	k o p e
17277	sing	M21_Wanda	ukwimbila	u k w i m b i l a
17278	skin	M21_Wanda	mukwela	m u k w e l a
17279	sky	M21_Wanda	iyulu	i j u l u
17280	sleep	M21_Wanda	tulo	t u l o
17281	smoke	M21_Wanda	tʃunsi	tʃ u n s i
17282	snake	M21_Wanda	nzoka	n z o k a
17283	spear	M21_Wanda	sumo	s u m o
17284	steal	M21_Wanda	ukwiwa	u k w i w a
17285	stone	M21_Wanda	(i)liwe	l i w e
17286	sun	M21_Wanda	lyanzi	l j a n z i
17287	tail	M21_Wanda	musinda	m u s i n d a
17288	ten	M21_Wanda	kumi	k u m i
17289	three	M21_Wanda	tatu	t a t u
17290	tongue	M21_Wanda	ululimi	u l u l i m i
17291	tooth	M21_Wanda	ilino	i l i n o
17292	tree	M21_Wanda	muti	m u t i
17293	two	M21_Wanda	-wili	w i l i
17294	urine	M21_Wanda	mantunzi	m a n t u n z i
17295	village	M21_Wanda	a-kaya	a k a j a
17296	vomit	M21_Wanda	uku-luka	u k u l u k a
17297	walk	M21_Wanda	pita ku manama	p i t a k u m a n a m a
17298	war	M21_Wanda	sumo	s u m o
17299	water	M21_Wanda	minzi	m i n z i
17300	wind	M21_Wanda	luza	l u z a
17301	woman	M21_Wanda	mwanatʃi	m w a n a tʃ i
17302	dew	M21_Wanda	lumi	l u m i
17303	iron	M21_Wanda	cela	c e l a
17304	animal	M22_Namwanga	i-chiɲamana	i c h i ɲ a m a n a
17305	arm	M22_Namwanga	i-kasa	i k a s a
17306	ashes	M22_Namwanga	itoyi	i t o j i
17307	bark	M22_Namwanga	i-chula	i c h u l a
17308	bed	M22_Namwanga	i-tʃitala	i tʃ i t a l a
17309	belly	M22_Namwanga	u-wula	u w u l a
17310	big	M22_Namwanga	-kulu	k u l u
17311	bird	M22_Namwanga	i-ɲuɲi	i ɲ u ɲ i
17312	bite	M22_Namwanga	uku-luma	u k u l u m a
17313	blood	M22_Namwanga	u-wazi	u w a z i
17314	bone	M22_Namwanga	i-fupa	i f u p a
17315	breast	M22_Namwanga	iwele	i w e l e
17316	burn	M22_Namwanga	ukw-aka	u k w a k a
17317	child	M22_Namwanga	u-mwana	u m w a n a
17318	cloud	M22_Namwanga	i-wingu	i w i n g u
17319	come	M22_Namwanga	ukw-iza	u k w i z a
17320	count	M22_Namwanga	ukupenda	u k u p e n d a
17321	die	M22_Namwanga	u-kufwa	u k u f w a
17322	dog	M22_Namwanga	e-simbwa	e s i m b w a
17323	drink	M22_Namwanga	u-kumwa	u k u m w a
17324	ear	M22_Namwanga	i-kutwi	i k u t w i
17325	eat	M22_Namwanga	uku-lʸa	u k u l j a
17326	egg	M22_Namwanga	ilyenza	i l j e n z a
17327	elephant	M22_Namwanga	i-nzovu	i n z o v u
17328	eye	M22_Namwanga	i-linso	i l i n s o
17329	face	M22_Namwanga	pa-minso	p a m i n s o
17330	fall	M22_Namwanga	u-kupona	u k u p o n a
17331	fat, oil	M22_Namwanga	amafuta	a m a f u t a
17332	feather	M22_Namwanga	ameya	a m e j a
17333	fingernail	M22_Namwanga	u-lungala	u l u n g a l a
17334	fire	M22_Namwanga	u-moto	u m o t o
17335	fire-wood	M22_Namwanga	i-nkuni	i n k u n i
17336	fish	M22_Namwanga	i-nswi	i n s w i
17337	five	M22_Namwanga	vi-sano	v i s a n o
17338	fly	M22_Namwanga	uku-papuka	u k u p a p u k a
17339	four	M22_Namwanga	vini	v i n i
17340	give	M22_Namwanga	u-kupa	u k u p a
17341	goat	M22_Namwanga	i-mbuzi	i m b u z i
17342	ground, soil	M22_Namwanga	umusili	u m u s i l i
17343	hair	M22_Namwanga	uluɲele	u l u ɲ e l e
17344	head	M22_Namwanga	u-mutwe	u m u t w e
17345	hear	M22_Namwanga	ukw-ivwa	u k w i v w a
17346	heart	M22_Namwanga	u-mwenzo	u m w e n z o
17347	horn	M22_Namwanga	i-mpempe	i m p e m p e
17348	house	M22_Namwanga	iŋanda	i ŋ a n d a
17349	hunger	M22_Namwanga	i-nzala	i n z a l a
17350	intestine	M22_Namwanga	a-mala	a m a l a
17351	kill	M22_Namwanga	u-kukoma	u k u k o m a
17352	knee	M22_Namwanga	i-kokola	i k o k o l a
17353	knife	M22_Namwanga	i-chisu	i c h i s u
17354	know	M22_Namwanga	uku-maɲa	u k u m a ɲ a
17355	leaf	M22_Namwanga	i-fwa	i f w a
17356	leg	M22_Namwanga	i-chinama	i c h i n a m a
17357	liver	M22_Namwanga	i-tima	i t i m a
17358	louse	M22_Namwanga	i-nda	i n d a
17359	man	M22_Namwanga	u-mulume	u m u l u m e
17360	moon	M22_Namwanga	u-mwezi	u m w e z i
17361	mouth	M22_Namwanga	u-mulomo	u m u l o m o
17362	name	M22_Namwanga	izina	i z i n a
17363	navel	M22_Namwanga	umusofu	u m u s o f u
17364	neck	M22_Namwanga	i-nsingo	i n s i n g o
17365	night	M22_Namwanga	u-wusiku	u w u s i k u
17366	nose	M22_Namwanga	i-mpuno	i m p u n o
17367	one	M22_Namwanga	chonga	c h o n g a
17368	person	M22_Namwanga	u-muntu	u m u n t u
17369	rain	M22_Namwanga	i-nvula	i n v u l a
17370	road	M22_Namwanga	u-nzila	u n z i l a
